Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri kitchen,Gitombo Primary,Githunguri 1,January,Primary,White,2026-01-29,Rice and Western,175,179,165,14.0,0,2,1,0,0,0.0,0.0,,180,0.0,,40,2026-01-29 12:40:09,2026-01-29 13:20:21,,Food was delicious learners enjoyed.,Queue was manageable by the help of teacher on duty.,Today failed tap was 1 a decrease of 1 from 2 yesterday  parent did top up on time.,Actual meals served today was 179 an increase of 5 from 174 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Kiambu kitchen,Kiambaa Primary,Kiambu Regions,January,Primary,White,2026-01-29,Rice and Western,240,228,212,16.0,0,3,20,0,1,0.0,0.0,0.0,240,0.0,3.0,39,2026-01-29 12:35:54,2026-01-29 13:15:00,Expecting ahigher projection as kids continue to pay,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps decreased from 22 to 20 due to early payments,Successful taps remained as yesterday 228 due to low turn out in  the queue,@Tabitha wairimu
Kiambu kitchen,Hgm Ting'Ang'A Secondary,Kiambu Regions,January,Secondary,White,2026-01-29,Rice and Western,95,91,89,3.0,0,2,9,0,0,0.0,0.0,0.0,95,0.0,2.0,10,2026-01-29 12:55:23,2026-01-29 13:05:30,Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps increased from 7 to 9,Actual meals served increased from 88 to 91,@Tapper-Hgm Ting'ang'a Sec Sch
Kiambu kitchen,Njenga Karume Primary,Kiambu Regions,January,Primary,,2026-01-29,,200,186,176,,0,3,20,0,0,1.0,2.0,,200,0.0,3.0,40,2026-01-29 12:40:15,2026-01-29 13:20:21,Expecting a good number tomorrow as some kids were absent.,5 kids with sufficient balances came back for second serving,Queue was well managed by techer on duty,Failed taps decreased from 24 to 20 as parents continue topping up,Successful taps decreased from 183 to 176 because of low turnout,@Eliud Nderu Sc Njenga karume comprehensive
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,January,Secondary,,2026-01-29,,55,48,48,,0,3,1,0,0,0.0,0.0,,55,0.0,3.0,5,2026-01-29 13:15:49,2026-01-29 13:20:56,We expect the same number tomorrow,Food was hot and delicious.,The Queue was well managed by the TOD,The number reduced by 1 because of few insufficient funds,The number increased by 5 because of high turnout,@Oness Tapper St. Joseph high-school Gathanga
Kiambu kitchen,Ngemwa Secondary,Githunguri 2,January,Secondary,White,2026-01-29,Rice and Western,200,199,198,1.0,0,3,13,0,0,0.0,0.0,0.0,200,0.0,3.0,30,2026-01-29 12:40:42,2026-01-29 13:10:47,Students will top up their accounts on time.,food was hot and delicious,Teacher on duty helped with line management,"Number of actual meals decreased from 201 to 199, students with insufficient balances reminded to top up their accounts","Number of failed taps increased from 5 to 13, students with insufficient balances reminded to top up their accounts on time.",@Nicholas Tapper PCEA Ngemwa Secondary
Kiambu kitchen,Kiairia Secondary,Githunguri 2,January,Secondary,White,2026-01-29,Rice and Western,50,48,48,0.0,0,2,1,0,0,0.0,0.0,0.0,50,0.0,2.0,19,2026-01-29 13:13:55,2026-01-29 13:33:12,I expect a higher number tomorrow,The food was delicious and hot,Line management was neat,Failed taps today decreased from 3 to 1 parents topped their accounts,Successful taps increased from 47 to 48 those who had failed taps parents topped their accounts,@Janet tapper kiairia secondary
Kiambu kitchen,Ngemwa Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,220,223,200,23.0,0,2,9,0,0,0.0,0.0,0.0,220,0.0,2.0,50,2026-01-29 12:35:17,2026-01-29 13:25:20,We don't expect higher turnups on Friday.,Food was delicious,Line management was successful,Failed taps were still at 9. Kids did not remind their parents to top up.,Meals served decreased from 227 to 223. Some students were absent.,@SC Lucy - Ngemwa primary
Kiambu kitchen,Kiababu Primary,Githunguri 1,January,Primary,White,2026-01-29,Rice and Western,265,261,235,26.0,0,0,9,0,1,1.0,1.0,0.0,265,0.0,2.0,50,2026-01-29 12:40:20,2026-01-29 13:30:28,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 13 to 9 as some parents managed to pay on Time,Successful taps decreased from 264 to 261 as some parents did not manage to pay on Time,@kiaibabu primary school
Kiambu kitchen,Lioki Primary,Githunguri 2,January,Primary,White,2026-01-29,Rice and Western,160,158,138,20.0,0,2,5,0,0,0.0,0.0,0.0,160,0.0,2.0,35,2026-01-29 13:00:34,2026-01-29 13:35:39,we expect a better turn out tomorrow,food was delicious,the queue was well organized with the help of the teacher on duty,failed taps decreased by 1 as the parent forgot to top up the account,successful taps increased by 2 as the parents remembered to top up their accounts,@SC Phoebe - Lioki Primary school
