Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Gatina Primary,Primary,2026-01-26,Rice and Beans,White,460,457,389,68,0,3,18,0,5,0.0,0.0,,460,0,,2026-01-26 12:36:34,2026-01-26 13:35:57,59,,Kids have enjoyed the meal,Line was smooth and orderly.,"Failed taps were 18 an increase compared to last week friday's number of 7, a number of parents didnot manage to credit account on time.",actual meal served were 457 a similar number compared to last week friday's number .,@Kang'ethe Dennis
Githunguri,Githiga Primary,Primary,2026-01-26,Rice and Beans,White,405,391,352,39,0,3,26,1,0,1.0,2.0,,400,0,,2026-01-26 12:30:15,2026-01-26 13:25:19,55,,Food was sweet and delicious,Line management was smooth,Failed taps  increased  from 18 to 26.parents never topped up their accounts.,Actual meals served  decreased  from 399 to 391.This was greatly affected by number of failed taps,@Nicholas-SC - Githiga Comprehensive
Githunguri,Mukuyu Secondary,Secondary,2026-01-26,Rice and Beans,White,290,318,318,0,0,3,14,0,0,0.0,0.0,,340,0,,2026-01-26 12:40:19,2026-01-26 13:20:30,40,,Food was hot and delicious,Queue was well managed,Mukuyu secondary school Failed taps increases from 4 to 14 because some parents didn't top up,Mukuyu secondary school successful taps increases from 275 to 318 because students reported back well,@Mukuyu Secondary School
Githunguri,Mathanja Priamry,Primary,2026-01-26,Rice and Beans,White,200,200,178,22,0,2,2,0,0,0.0,0.0,,205,0,,2026-01-26 12:15:38,2026-01-26 13:30:45,75,,food was delicious,I managed the queue without any assistance,today we had 2 failed taps a decrease compared to Friday 4. parents topped up on time.,today we had 200 actual meals served an increase compared to Friday 198 . parents topped up on time today.,@mathanja primary school
Githunguri,Gitombo Primary,Primary,2026-01-26,Rice and Beans,White,175,180,167,13,0,2,0,2,0,0.0,0.0,,180,0,,2026-01-26 12:40:27,2026-01-26 13:17:32,37,,Food was delicious.,Queue was manageable by the help of teacher on duty.,Today failed tap was 0 a decrease of 1 from 1 Friday parents did top up on time.,Actual meals served today was 180 an increase of 1 from 179 Friday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
Githunguri,Gikang'A Kageche Secondary,Secondary,2026-01-26,Rice and Beans,White,300,303,303,0,0,3,6,2,8,15.0,15.0,,310,0,,2026-01-26 13:10:10,2026-01-26 14:00:17,50,,Food was delicious,Queue was well managed by TOD,Today's failed taps was 6 a decrease from previous which was 10 parents topped up their account on time,Today's successful tap was 303 a decrease from the previous day which was 306.turn was low,@Pauline Gatimu
Githunguri,Matuguta Primary,Primary,2026-01-26,Rice and Beans,White,460,441,397,44,3,3,21,3,7,5.0,6.0,,450,3,,2026-01-26 12:30:38,2026-01-26 13:30:42,60,,Food was delicious,Queue was well managed,Failed taps were 21 an increase of 3 taps from Friday's failed taps. Respective parents had not topped up.,Actual meals were 441 a decrease of 23 taps from Friday's 464 actual taps. some students had failed taps and others were absent today.,@Matuguta primary
Githunguri,Githioro Primary,Primary,2026-01-26,Rice and Beans,White,340,337,311,26,0,2,4,3,0,1.0,1.0,,340,0,,2026-01-26 12:35:30,2026-01-26 13:35:36,60,,Food was appetising,Line management was organised assisted by tod,"Failed taps decreased from 7 to 4 today,  some parents forgot to top up their accounts on time.","Successful taps increased from 336 to 337, kids turned up well today",@GITHIORO COMPREHENSIVE
Githunguri,Gathangari Primary,Primary,2026-01-26,Rice and Beans,White,410,408,376,32,0,3,11,2,1,10.0,0.0,,410,0,,2026-01-26 12:30:01,2026-01-26 13:40:09,70,,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps increased from 7 to 11.parents forgot to  top up on time and have urged kids to remind them,Successful taps increased from 405 to 409.Parents topped up on time and kids turned up well,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
Githunguri,Gathaithi Primary,Primary,2026-01-26,Rice and Beans,White,450,453,408,45,0,3,15,0,3,0.0,0.0,,460,0,,2026-01-26 12:35:47,2026-01-26 13:40:00,64,,Food was savoury,One teacher assisted with queue management,Number of failed taps increased from 14 to 15. A number of parents were unable to top up accounts,Actual meals served increased from 438 to 453.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
Githunguri,Githima Primary,Primary,2026-01-26,Rice and Beans,White,270,263,237,26,4,2,4,0,0,2.0,2.0,,265,4,,2026-01-26 12:30:46,2026-01-26 13:20:55,50,,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 4 failed taps which is an increase from Friday's 0 failed taps.some parents did not top up on time.,We had 263 actual meals served which is a decrease from Friday's 272.Some kids were absent and some accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
Githunguri,Gatitu Primary,Primary,2026-01-26,Rice and Beans,White,380,373,334,39,0,3,5,0,2,1.0,1.0,,380,1,,2026-01-26 12:15:42,2026-01-26 13:45:50,90,,Students enjoyed the food....it was well cooked.,Students maintained order in presence of ToD thus movement was recommendable.A,A difference of 1 being an increase from 4 to 5...some students never communicated about timely top up.,A decrease of 5 from 339 to 334 resulted by absenteeism and accounts not having enough funds to feed.,@Wambui ikonya -sc- Gatitu comprehensive
Githunguri,Kanyore Primary,Primary,2026-01-26,Rice and Beans,White,630,632,591,41,3,3,22,0,5,0.0,0.0,,600,5,,2026-01-26 12:30:38,2026-01-26 13:30:43,60,,Food was delicious,Line management was organized,Number of failed taps increased from 15 to 22. This was because some parents did not top up their kids accounts.Reminded the kids to remind their parents to top up.,Number of successful taps decreased from 642 to 632. This can be attributed to an increase in failed taps.,"@Haron Muiruri,SL Kanyore Primary"
kiambu kitchen,Ciiko Primary,Primary,2026-01-26,Rice and Beans,White,980,970,898,72,0,5,12,2,9,2.0,3.0,0.0,990,5,5.0,2026-01-26 14:13:57,2026-01-26 12:30:04,-104,We expect a higher turnout tomorrow and also expect failed taps to decrease.,Food was hot and delicious,Queue was managed by the teacher on duty.,failed taps  increased from 11 to 12,Successful taps increased from 896 to 898,@Ciiko Comprehensive school -SL- Samy Migwi
kiambu kitchen,Kahunira Primary,Primary,2026-01-26,Rice and Beans,White,740,744,673,71,0,4,16,2,5,0.0,0.0,0.0,750,0,4.0,2026-01-26 12:40:34,2026-01-26 13:35:40,55,Normal school program.,Food was hot & delicious.,Queue management was well executed by teacher on duty.,"Failed taps decreased from 24 to 16, majority of parents made timely payment.","Actual meals served today increased slightly from 732 to 744 meals served, turn out was great today.",@Mwangi Mary Kahunira Comprehensive
kiambu kitchen,Githunguri Technical & Secondary,Secondary,2026-01-26,Rice and Beans,White,227,211,211,0,0,2,3,2,0,3.0,4.0,0.0,224,0,2.0,2026-01-26 13:25:54,2026-01-26 13:55:04,29,We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 3 which is a decrease compared from 6 to 3 parents top up,The actual meal served today was 211 which is a decrease compared from 216 to 211 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
kiambu kitchen,Kahunira Secondary,Secondary,2026-01-26,Rice and Beans,White,155,152,152,0,0,3,4,1,2,0.0,0.0,0.0,160,0,3.0,2026-01-26 13:00:09,2026-01-26 13:30:25,30,Expecting parents to top up their accounts on time,Food was delicious,Line was well managed by TOD,"Failed taps increased from 1 to 4, parents didn't top up on time","Meals served today increased from 151 to 152, parents topped up",@Tapper kahunira secondary
kiambu kitchen,Kiababu Primary,Primary,2026-01-26,Rice and Beans,White,270,265,249,26,0,2,10,0,0,1.0,2.0,0.0,270,0,2.0,2026-01-26 12:40:47,2026-01-26 13:30:49,50,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 6 to 10 as some parents did not manage to pay on Time,Successful taps increased from 264 to 265 as most students reported today,@kiaibabu primary school
