Kitchen,School,School_Type,Date,Menu,Rice_variant,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Lunch_Time_Min,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Githunguri,Gathangari Primary,Primary,2026-01-09,Rice and Greengrams,White,370,356,331,25,0,3,12,6,1,14.0,5,,400,0,,2026-01-09 12:20:40,2026-01-09 14:20:48,120,,Food was delicious,The queue was smoothly managed by the teacher,Failed taps increased from 7 to 12.Parents did not top up on time have urged kids to remind their parents.,Successful taps decreased 368 to 356.Parents did not top up on time.Some kids were not in school,@Pauline Gatimu
Githunguri,Mathanja Priamry,Primary,2026-01-09,Rice and Greengrams,White,170,166,146,20,0,2,3,0,1,1.0,1,,200,0,,2026-01-09 12:25:39,2026-01-09 13:20:47,55,,food was delicious,I managed without any assistance since kids were orderly.,today we had 3 failed taps a decrease compared to yesterday 4. some parents remembered to top-up.,today we had 166 actual meals served a decrease compared to yesterday 169. some parents didn't top-up their accounts.,@mathanja primary school
Githunguri,Gathiruini Primary,Primary,2026-01-09,Rice and Beans,White,230,231,210,21,0,2,2,1,1,0.0,0,,240,0,,2026-01-09 12:30:13,2026-01-09 13:25:19,55,,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 2 a decrease from 6 this is because parents topped up their accounts on time,Actual meal served today were 231 an increase from 228 this is because parents topped up their accounts on time,@Catherine Wanjiru
Githunguri,Gatitu Primary,Primary,2026-01-09,Rice and Greengrams,White,325,338,311,27,0,0,7,1,5,0.0,0,,360,1,,2026-01-09 12:10:22,2026-01-09 13:35:30,85,,Food was delicious and enough for all.,ToD helped with line management where students queued from class to class.,Failed taps reduced by 1 from yesterday's 8 taps to today's 7 taps...,An increase in successful taps from 299 to 311 resulted by parents making timely payments and students availing for tapping.,@Wambui ikonya -sc- Gatitu comprehensive
Githunguri,Githioro Primary,Primary,2026-01-09,Rice and Greengrams,White,290,295,275,24,0,2,7,4,2,0.0,0,,310,0,,2026-01-09 12:45:51,2026-01-09 13:45:57,60,,Food was appetising,Line management was organised assisted by tod,"Failed taps increased by 1, some parents forgot to top u0 their accounts on time.","Successful taps increased by 1, from 294 to 295  kids are still resuming well to school.",@GITHIORO COMPREHENSIVE
Githunguri,Kiawairia Primary,Primary,2026-01-09,Rice and Greengrams,White,125,130,114,16,2,2,1,1,0,0.0,0,,130,2,,2026-01-09 12:00:41,2026-01-09 13:15:46,75,,Food was delicious,Lines were neat and ordely,We had 1 failed taps a decrease from 4 parents topped up on time,We had 114 successful taps an increase from 107 turn up was okay,@Mary kimani SC kiawairia comprehensive school
kiambu kitchen,Kahunira Primary,Primary,2026-01-09,Rice and Greengrams,White,685,659,601,58,0,4,24,1,12,5.0,5,0.0,680,0,4.0,2026-01-09 12:40:32,2026-01-09 13:35:14,55,Normal school program,Food was hot and delicious.,Queue management was well executed by teacher on duty.,Failed taps remained constant (24),"Actual meals served today decreased from 666 to 659,some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
kiambu kitchen,Kahunira Secondary,Secondary,2026-01-09,Rice and Greengrams,White,140,125,125,0,0,3,7,0,0,0.0,0,0.0,160,0,3.0,2026-01-09 12:55:41,2026-01-09 13:30:55,35,"Expecting high number of students,who will be",Food was delicious,Queue was well managed by TOD,"Failed taps increased from 1 to 7, parents didn't top up their accounts","Meals served today decreased from 126 to125, some parents didn't top up",@Tapper kahunira secondary
kiambu kitchen,Ciiko Primary,Primary,2026-01-09,Rice and Greengrams,White,825,852,803,49,0,5,20,18,27,0.0,0,0.0,890,0,5.0,2026-01-09 12:00:46,2026-01-09 14:00:54,120,We expected more kids to,The food was hot and delicious,The  queue was managed by the teacher on duty,Failed taps increased from 17 to 20.,Successful taps increased from 798 to 852.,@Ciiko Comprehensive school -SL- Samy Migwi
kiambu kitchen,Githunguri Technical & Secondary,Secondary,2026-01-09,RiceAndGg,White,130,111,111,0,0,2,8,0,0,6.0,7,0.0,190,0,2.0,2026-01-09 13:30:50,2026-01-09 13:50:13,19,We will be registering new students Grade 10,The meals were good the students really enjoyed,Queue was manageable,Students had not communicated to the parents of topping up the account leading to an increase from the previous day,Yesterday taps were 108 today they were 111 an increase of 3 so parents had topped up their accounts,@Mercy Njeri Nyambura
kiambu kitchen,Kiababu Primary,Primary,2026-01-09,Rice and Greengrams,White,250,260,225,25,0,2,2,2,0,0.0,0,0.0,260,0,2.0,2026-01-09 12:40:04,2026-01-09 13:20:11,40,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 2 as most parents managed to pay on Time,Successful taps increased from 248 to 260 as most parents managed to pay on Time,@kiaibabu primary school
