Kitchen,School,Cluster,Month,School_Type,Rice_variant,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Lunch_Time_Min,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
Kiambu kitchen,Riara Primary,Kiambu Regions,February,Primary,White,2026-02-02,Rice and Western,200,188.0,173.0,15.0,0,2.0,11.0,1,5.0,1.0,2.0,0.0,200.0,0.0,2.0,70,2026-02-02 12:20:51,2026-02-02 13:30:57,We expect a good turn out,Food was delicious and well cooked,Easy queue management,Failed taps have increased from 9 to 11 parents failed to top up,Successful taps have reduced from 179 to 173 turn out was very low,@Jeniffer -(SC) Riara primary school
Kiambu kitchen,Ting'Ang'A Model,Kiambu Regions,February,Primary,White,2026-02-02,Rice and Western,390,361.0,308.0,53.0,0,3.0,29.0,1,3.0,5.0,15.0,0.0,390.0,0.0,3.0,55,2026-02-02 12:45:04,2026-02-02 13:40:09,We expect parents will less balances to top up their accounts on time tomorrow.,Food was delicious,We had neat queues,"Our failed taps Increased from 14 to 29,,most parents didn't top up on time today.",Our successful taps increased from 303 to 308 although kids turn out was poor today,@Faith Mueni (SC) Ting'ang'a model.
Kiambu kitchen,Lioki Secondary,Githunguri 2,February,Secondary,White,2026-02-02,Rice and Western,188,167.0,167.0,0.0,0,3.0,7.0,1,0.0,6.3,7.35,0.0,180.0,0.0,3.0,30,2026-02-02 13:20:10,2026-02-02 13:50:15,We expect an improvement on the turn out,The food was hot,Queue was managed,Failed taps decreased by 1 as the parent remembered to top up their account,Successful taps decreased by 14 as the parent  s did not top up their accounts,@Ann Tapper St. Vincent secondary
Kiambu kitchen,Gicoco Primary,Kiambu Regions,February,Primary,White,2026-02-02,Rice and Western,360,351.0,301.0,50.0,0,3.0,34.0,3,3.0,2.0,3.0,0.0,360.0,0.0,3.0,95,2026-02-02 12:25:01,2026-02-02 14:00:11,Expecting parents with insufficient funds to top up,Food was delicious,Queue was manageable,Failed taps increased from 24 to 34 most parents had not topped up,Successful taps reduced from 315 to 301 due to high number of failed taps,@Anne (SC) Gicoco comprehensive
Kiambu kitchen,Ak Magugu Primary,Githunguri 2,February,Primary,White,2026-02-02,Rice and Western,400,372.0,332.0,40.0,0,3.0,27.0,1,2.0,7.0,8.4,0.0,400.0,0.0,3.0,60,2026-02-02 12:30:07,2026-02-02 13:30:18,We expect accounts with failed taps to reduce,The food was good,The queue was orderly,The number of failed taps increased from 7 to 27.respective accounts had not been topped up.,The number of successful taps reduced from 357 to 332. We had a higher number of failed taps,@SC Margaret Maigua - Ak magugu comprehensive
Kiambu kitchen,Gathanji Primary,Githunguri 2,February,Primary,White,2026-02-02,Rice and Western,350,343.0,318.0,25.0,0,3.0,18.0,2,3.0,0.0,0.0,0.0,345.0,0.0,3.0,60,2026-02-02 12:50:16,2026-02-02 13:50:38,We have projected 345 expecting parents to make payments on time,The food was delicious and nutritious,The queue was well managed,Failed taps were 18 an increase from 4 parents didn't top up on time,Successful taps were 318 a decrease from 330 parents didn't top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
Kiambu kitchen,Gathanji Secondary,Githunguri 2,February,Secondary,White,2026-02-02,Rice and Western,65,60.0,60.0,0.0,0,2.0,1.0,0,0.0,1.5,1.7,0.0,62.0,0.0,2.0,9,2026-02-02 13:20:44,2026-02-02 13:30:13,We expect  a higher turnout tomorrow compared to today.,Food was sweet and delicious.,The queue was well managed by me.,There  was a decrease  in the number  of failed taps from 2 to 1 since some parents  toped up their accounts.,There  was a slight  decrease  in successful  taps from  61 to 60 since some parents  forgot  to top up their accounts,@Purity _ tapper Gathanji sec.
Kiambu kitchen,Ack Riabai Primary,Kiambu Regions,February,Primary,White,2026-02-02,Rice and Western,320,323.0,280.0,43.0,0,3.0,27.0,2,1.0,0.0,0.0,0.0,330.0,0.0,3.0,95,2026-02-02 12:00:35,2026-02-02 13:35:43,Expecting the failed taps topped up,The food was delicious.,Kids know how to queue on their own,Failed taps today is 27 compared to Friday's 15.parents didn't top up their kids account.,Successful taps today is 280 compared to Friday's 297. We had high failed taps and students were also sent home for fees,@Camilla (SC) ACK RIABAI PRIMARY
Kiambu kitchen,Kiababu Primary,Githunguri 1,February,Primary,White,2026-02-02,Rice and Western,265,265.0,240.0,25.0,0,2.0,6.0,1,1.0,0.0,0.0,0.0,265.0,0.0,2.0,49,2026-02-02 12:40:55,2026-02-02 13:30:06,Expecting more kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 9 to 6 as some parents managed to pay on Time,Successful taps increased from 260 to 265 as most students reported today,@kiaibabu primary school
Kiambu kitchen,Kiairia Secondary,Githunguri 2,February,Secondary,White,2026-02-02,Rice and Western,50,45.0,45.0,0.0,0,2.0,2.0,0,1.0,0.0,0.0,0.0,50.0,0.0,2.0,16,2026-02-02 13:13:56,2026-02-02 13:30:06,I expect a higher number tomorrow,The food was delicious,Line management was neat,Today failed taps was 2,Successful taps today was 45 some students were sent home because of lateness,@Janet tapper kiairia secondary
Kiambu kitchen,St. Joseph Gathanga Secondary,Kiambu Regions,February,Secondary,,2026-02-02,,55,45.0,45.0,,0,3.0,1.0,0,0.0,0.0,0.0,,55.0,0.0,3.0,5,2026-02-02 13:15:36,2026-02-02 13:20:44,We expect a high turnout tomorrow,Food was hot and delicious,The Queue was well managed by the TOD,The number increased by 1 because of insufficient funds,The number reduced by 7 because of low turnout,@Oness Tapper St. Joseph high-school Gathanga
