Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kambui Primary School,2026-03-06,White Rice and Beans,250,252,198,54,0,2,12,0,0,0,0,,260,0,2,"6 Mar 2026, 12:30:55","6 Mar 2026, 13:30:57",,The food was delicious,The line was well managed,We had 12 failed taps. Most parents did not top up their accounts.,We had 198 successful taps a lower number compared to yesterday's that were 212. Being a games day some learners did not tap in the morning.,@Kambui Primary and Junior School
,Miguta Secondary School,2026-03-06,White rice and Beans,40,30,30,0,0,2,0,0,0,2,2,,40,0,2,"6 Mar 2026, 13:10:23","6 Mar 2026, 13:40:32",,The food was delicious,The queue well managed,There were no failed taps... accounts of cards tapped were topped up on time,There were 30 successful taps... Decreased by 11 due to cards having insufficient balance and 7 students were absent today,"@Alex,Tapper Miguta Secondary"
,PCEA Matuguta Secondary School,2026-03-06,White Rice and Beans,110,103,103,0,0,2,3,0,1,2.1,2.45,,110,00,2,"6 Mar 2026, 13:10:33","6 Mar 2026, 13:25:42",,Food was hot and delicious,I managed the queues,Failed taps today reduced from 05 yesterday to 03,Successful taps today reduced from 112 yesterday to 103today most of the kids didn't show up in school,@Njeri -Matuguta secondary school
,Ndireti Primary School,2026-03-06,White rice&beans,150,106,93,13,0,0,12,0,0,13,14,,195,0,2,"6 Mar 2026, 10:03:34","6 Mar 2026, 10:55:42",,Food was delicious,Queue managemt,"We had 12 failed taps,an increase compared to 9 of yesterday Parents failed to top up",We had 106 actual taps a decrease compared to 205 of yesterday .Turn out was lower.,@SC Sharon _Ndireti primary
,Ikinu Primary,2026-03-06,Rice and beans,800,762,692,70,0,5,34,0,5,0,0,,850,0,5,"6 Mar 2026, 09:00:37","6 Mar 2026, 14:15:07",,The food was delicious,Queue management was smooth . All the guest schools came in intervals which made serving smooth,Failed taps increased from 23 to 34. Par3nts didn't credit the accounts,Actual meals have decreased from 908 to 762. Turn up was low due to games nd the learners who had insufficient funds.,@SL Janet-Ikinu primary School
,Giathieko Primary School,2026-03-06,White and beans,180,178,160,18,0,2,15,0,0,5,5,,190,0,2,"6 Mar 2026, 12:30:32","6 Mar 2026, 12:40:36",,Food was okey,Line transitioned well .,"From 4 failed taps to 15 , an increase of 11, being students who went for games preferred carrying snacks .",From 200 to 178 as a result of  increased failed taps.,"@SC, Giathieko Comprehensive -Rose"
,Gatina Primary School,2026-03-06,White rice and beans,443,422,363,59,0,3,25,0,0,5,3,,450,0,3,"6 Mar 2026, 23:40:07","6 Mar 2026, 12:24:55",,Kids have enjoyed the meal.,Line was smooth and orderly,"Failed taps were 25 an increase compared to yesterday's number of 10. The number was affected by ongoing games,as majority of kids preferred to carry packed food from home.","The actual meal served were 422 a decrease compared to yesterday's number of 476,the number lowered due to high failed taps and absenteeism.",@Kang'ethe Dennis
,Komothai Primary School,2026-03-06,White rice and beans,185,180,163,17,0,2,3,0,0,6,1,,190,0,2,"6 Mar 2026, 12:30:05","6 Mar 2026, 13:30:10",,Food was yummy,Kids were organized,"Failed taps increased from 2 to 3, some parents forgot to top up","Actual meals decreased from 192 to 180, some students were absent",@SC Komothai Comprehensive
,Nyaga Primary School,2026-03-06,Rice and Beans,450,461,403,58,0,3,37,0,2,0,0,,500,0,3,"6 Mar 2026, 12:40:45","6 Mar 2026, 13:40:54",,The food was savoury,The line was well managed,The number of failed taps increased from 29 to 37. Some accounts had not been topped up.,The number of actual meals served reduced from 493 to 461.Attendance is low and kids during games don't feed well.,@SL Nyaga Primary and Junior School-Gladys
,Thuita Primary School,2026-03-06,Rice and beans,170,181,152,29,0,2,7,0,0,0,0,,200,0,2,"6 Mar 2026, 12:25:20","6 Mar 2026, 13:05:27",,Food was delicious,Queue management was smooth,Number of failed taps increased from 1 to 7 because some parents forgot to top up,Number of actual meals decreased from yesterday's 215 to 181 because some did not feed with us and others were absent,@SC Thuita Comprehensive school
,Githima Primary,2026-03-06,White rice and beans,95,230,207,23,0,2,13,0,0,0,0,,240,4,2,"6 Mar 2026, 11:40:11","6 Mar 2026, 12:20:23",,Food was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly",We had 13 failed taps which is an increase from yesterday's 3 failed taps.Some accounts were not topped up on time today.,We had 230 actual meals which is a decrease from yesterday's 265 actual meals.Some kids were not present today because of games and some accounts were not topped up on time.,@Brenda kamawe Githima primary and junior secondary school
,Kiambururu Comprehensive School,2026-03-06,White Rice and beans,280,263,232,31,0,3,6,0,1,0,0,,275,0,3,"6 Mar 2026, 12:20:58","6 Mar 2026, 14:45:14",,The food was delicious,Line management was smooth,Failed taps decreased from 12 to 6.Some parents failed to top up on time,Actual meals served decreased from 288 to 263.There was a lower student turn out,@Kiambururu Comprehensive School
,Ngewa Primary School,2026-03-06,Rice and beans,265,246,218,28,0,2,27,0,2,5,6,,290,0,2,"6 Mar 2026, 12:00:58","6 Mar 2026, 13:30:03",,The food was delicious,Queue was transitioning well from class to class,We had 27 failed taps today which is an increase from 13 yesterday,We had 246 actual meals served today which is a decrease from 286 yesterday,@Ngewa primary school.
,Thuita Secondary School,2026-03-06,White rice and beans,40,35,35,1,0,0,2,0,0,0,0,,40,0,2,"6 Mar 2026, 13:10:53","6 Mar 2026, 13:20:03",,Food was delicious,Queue management was smooth,Yesterday there were 2 failed tap while today there were also 2 Soo no decrease or increase,Yesterday there were 30 taps while today there were 35 some of the students reported back,@Thuita Secondary tapper
,Kigumo Primary,2026-03-06,White Rice and Beans,65,85,77,8,0,2,7,0,0,0,0,,165,0,2,"6 Mar 2026, 12:40:47","6 Mar 2026, 13:51:51",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 7 failed taps compared to yesterday where we had 14.This decrease was led by parents topping up their accounts.,"We had 85 actual meals served compared to yesterday where we had 168.This decrease was led by kids who did not attend school from various grades, the rest we fed them from a nearby school where games were taking place",@S C PCEA Kigumo Comprehensive School
,PCEA Mitahato Secondary School,2026-03-06,Rice and beans,30,21,21,0,0,2,0,0,0,2,1,,30,0,2,"6 Mar 2026, 12:55:11","6 Mar 2026, 13:05:18",,Lunch was delicious and well prepared,Students were served in the order they arrived at,There were no failed taps just like yesterday because the school population between yesterday and today is still low.,There was an increase of 2 compared to yesterday's because few students reported back to school,"@minne,Tapper Mitahato Secondary"
,Kanjai Secondary School,2026-03-06,White Rice and Beans,150,145,145,0,0,2,4,0,0,1,1,,160,00,2,"6 Mar 2026, 13:10:06","6 Mar 2026, 13:40:16",,The meal was delicious and satisfying.,Queue management was ordered by me.,"Actual meal served was 145 compared to yesterday with a decrease of 4, students had insufficient balance.",We had 4 failed taps and 9 other students didn't show up.,"@mercy, tapper, kanjai secondary"
,Kiawaiguru Primary School,2026-03-06,White Rice and Beans,85,64,60,4,0,2,2,0,0,5,6,,220,1,2,"6 Mar 2026, 12:30:00","6 Mar 2026, 13:00:00",,Lunch was delicious.,Queue transitioned from class to class in an orderly manner.,Failed taps decreased from yesterday’s 5 to today 2.Some parents topped up on time.,Actual meals served decreased from yesterday’s 221 to today 64 because pupils from grade 4 to 9 were not feeding with us today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Kanjai Primary,2026-03-06,White Rice and Beans,400,407,352,55,0,3,27,0,0,0,0,,415,0,3,"6 Mar 2026, 12:40:13","6 Mar 2026, 13:30:31",,The food was delicious and enough.,The queue was well managed.,There was an increase in number from 21 to 27. Most accounts had not been topped up on time.,There was a decrease in number from 420 to 407.  With the current weather and it being a Friday most kids were absent today.,@Immaculate-SC Kanjai Primary
,Mathanja Priamry School,2026-03-06,Rice and beans,130,101,91,10,0,2,7,0,0,7,9,,205,0,2,"6 Mar 2026, 13:00:52","6 Mar 2026, 13:30:04",,Food was delicious,I managed the queue without any assistance,Today we had 7 failed a decrease by 1 compared to yesterday. Some parents didn't top-up their accounts.,Today we had 101 actual meals served a decrease compared to yesterday 202.only grade 4 to 9 were feeding with us.,@mathanja primary school
,Miiri Primary,2026-03-06,White Rice and Beans,390,390,344,46,0,3,35,0,2,0,0,,440,0,3,"6 Mar 2026, 12:30:48","6 Mar 2026, 13:30:53",,The food was hot and delicious.,Queue was well organized and managed by the senior teacher and prefects on duty.,Failed taps dropped to 35 from 37 as parents hadn't topped up on time.,"Actual meals served dropped to 390 from 419 despite timely parents top-ups, due to increased failed taps and a decrease in turnout as 25 students attended a music festivals at Alliance School.",@SC Daniel Ng'ang'a - Miiri Primary School
,Gitombo Primary School,2026-03-06,White rice and beans,160,175,157,18,0,2,1,0,0,0,0,,180,0,2,"6 Mar 2026, 12:40:54","6 Mar 2026, 13:30:01",,Food was delicious.,Queue was well manageable.,Today failed tap was 1 an increase of 1 from 0 yesterday parent did not top up on time.,Actual meals served today was 175 a decrease of 4 from 179 yesterday  this is due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-06,Rice and Beans,170,141,124,17,0,2,15,0,0,0,0,,250,0,2,"6 Mar 2026, 13:00:42","6 Mar 2026, 14:00:53",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 12 to 15, some accounts had insufficient balances","The number of actual meals dropped  from 296 to 141, Lower primary kids remained at home while the Ecde kids carried food from home.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Ihiga Primary,2026-03-06,White Rice and Beans,150,162,145,17,0,2,0,0,1,0,0,,160,0,2,"6 Mar 2026, 12:30:00","6 Mar 2026, 12:50:15",,Food was Enough,Queues were manageable,Failed taps was 0 a decrease from yesterday's 3.Parents topped up on time.,Successful taps were 162 a decrease of 2 from yesterday's which was 164.,@Naomi SC-Ihiga Comprehensive
,Kagema Primary School,2026-03-06,Rice and beans,730,702,702,0,0,3,30,1,0,18,8,,730,0,3,"6 Mar 2026, 12:40:58","6 Mar 2026, 13:55:05",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps increased from 20 to 30 as more parents did not top up on time,Successful taps reduced from 754 to 702 as more kids were absent today,@SL PCEA Kagema Comprehensive school
,William Ng'iru Secondary School,2026-03-06,White Rice and beans,510,479,479,0,0,3,6,0,3,0,10,,520,0,3,"6 Mar 2026, 12:40:23","6 Mar 2026, 13:15:36",,Food was hot and delicious,Line was managable,"Failed taps decreased from 12 to 6, parents credited accounts on time","Successful taps decreased from 515 to 479, some students did not turn up for lunch mostly boys",@Tapper Dennis -william Ng'iru Secondary
,Gatitu Primary,2026-03-06,WHITE RICE AND BEANS.,360,317,285,32,0,2,18,0,0,00,0,,380,1,3,"6 Mar 2026, 12:20:38","6 Mar 2026, 15:00:43",,Food was well cooked .,Students were organized today thus queues transitioned with ease.,Failed taps have increased from 9 of yesterday to 18 today  resulted by accounts having low funds.,Successful taps decreased from  346 to 285 because students were out for games thus not all fed...we sourced extra food from Githiga primary and gikanga kageche.,@Wambui ikonya SC Gatitu comprehensive
,Kagema Secondary School,2026-03-06,Rice and Beans,210,193,193,0,0,2,16,0,1,10,5,,210,0,2,"6 Mar 2026, 13:00:20","6 Mar 2026, 13:20:30",,Food was delicious,Queue was manageable,Fail tap was an increase of 16 while yesterday was 5,Successful tap was a decrease of 193 while yesterday was 218,@Tapper Kagema secondary
,PCEA Matuguta Primary & Junior Secondary School,2026-03-06,Rice and Beans,430,376,328,48,0,3,37,2,1,0,0,,440,3,3,"6 Mar 2026, 12:20:55","6 Mar 2026, 14:10:01",,Food was delicious,Queue was well managed,Failed taps were 37 an increase of 11 taps from yesterday's 26 failed taps. Respective parents had not topped up,Actual meals were 376 a decrease of 78 taps from yesterday's 454 taps.Some students were absent and others preferred not to feed with us today an carried snacks,@Matuguta primary
,Gathugu Primary School,2026-03-06,Rice and beans,230,190,172,18,0,2,12,0,0,10,11,,260,0,2,"6 Mar 2026, 12:30:15","6 Mar 2026, 14:20:18",,Food was delicious,Queue was orderly,"Actual meals severed today were 190, few kids didn't feed with us, they had pocket money for games event",We had 12 failed taps whose parents forgot to top up their accounts on time,@SC Gathugu Comprehensive School
,Njunu Primary School,2026-03-06,Rice and beans,240,219,195,24,0,2,5,0,0,5,6,,250,0,2,"6 Mar 2026, 12:05:49","6 Mar 2026, 12:20:58",,Food was delicious,Line transition was smooth,We had a decrease to 5,We had a decrease affected by sports day,@Sc Elizabeth -Njunu primary school
,GATHAITHI PRIMARY,2026-03-06,Rice and Beans,450,417,365,52,0,3,19,0,1,00,0,,470,00,3,"6 Mar 2026, 12:30:05","6 Mar 2026, 13:45:15",,Food was delicious,Queue was well managed by School coordinators,Failed taps increased from 14 to 19. Parents were unable to top up.,Actual meals served reduced from 484 to 417. We hosted games some kids preferred snacks and some were absent today,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
