Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kagema Secondary School,2026-01-12,Rice and Beans,180,145,145,0,0,2,12,16,3,10,12,,155,0,,"12 Jan 2026, 23:40:49","12 Jan 2026, 13:03:56",,Food was delicious,Queue was well managed by teacher on duty,Fail tap was a increase of 12 while previous was 1,Successful tap was a decrease of 145 while previous was 162,@Tapper Kagema secondary
,Kindiga Primary & Junior Secondary School,2026-01-12,Rice and Beans,190,179,160,19,0,2,4,2,2,2.5,2,,180,00,,"12 Jan 2026, 12:40:43","12 Jan 2026, 13:30:50",,Food was delicious.,Queues transitioned smoothly.,"No of failed taps decreased to 4 from Friday's 5,some parents did not top up accounts.","Successful taps increased to 179 from 175,students are still reporting back to school.",@James Mbugua SC Kindiga Primary
,Giathieko Primary School,2026-01-12,rice and beans,180,178,162,16,0,2,5,4,0,11,0,,180,0,,"12 Jan 2026, 12:40:39","12 Jan 2026, 13:15:44",,Lunch was good and delicious,Queue management was smooth transitioning from class to class.,Failed taps increased from 4 to 5. Parents are forgetting to top up on time.,Successful taps increased as we registered more kids today.,@SL PCEA Kagema Comprehensive school
,Nyaga Primary School,2026-01-12,Rice and Beans,530,482,423,59,0,3,14,14,24,12,13,,500,0,,"12 Jan 2026, 12:40:16","12 Jan 2026, 13:40:20",,The food was savoury,The line was well managed,The number of failed taps increased from 8 to 14.Some accounts had not been topped up,The number of actual meals served increased from 447 to 482.Attendance is increasing gradually,@SL Nyaga Primary and Junior School-Gladys
,Mitahato Primary School,2026-01-12,Rice and beans,250,214,189,25,0,2,5,8,2,9,11,,220,0,,"12 Jan 2026, 12:10:13","12 Jan 2026, 13:20:23",,Food was delicious,The queue was well managed by T.O.D,failed taps decreased from 10 to 5 because parents topped up on time,successful taps increased from 204 to 214 because more students came for lunch,@SC George-Mitahato Comprehensive
,Gathiruini Primary School,2026-01-12,Rice and Beans,250,233,207,26,0,2,3,1,2,4,5,,240,0,,"12 Jan 2026, 12:30:29","12 Jan 2026, 13:30:39",,Food was delicious,Line management was good with help of teacher on duty,Failed taps today were 3 an increase from 2 parents didn't top up their accounts on time,Actual meal served today were 233 an increase from 231  this is because parents topped up their accounts on time,@Catherine Wanjiru
,Gathugu Secondary School,2026-01-12,Rice and beans,180,152,152,0,0,3,7,0,3,9,8,,165,00,,"12 Jan 2026, 12:40:54","12 Jan 2026, 13:10:02",,food was hot and delicious,Queue management was good I managed,Number of failed taps increase from 6 to 7.Parents forgot to top up on time.,Number of successful taps descreased from 156 to 152.,@Tapper Gathugu secondary school
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-01-12,Rice and Beans,280,272,252,20,0,2,10,10,4,2,3,,280,1,,"12 Jan 2026, 12:35:07","12 Jan 2026, 13:29:15",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 6 to 10, we reminded kids to request their parents to top up.","The number of actual meals rose from 260 to 272, as more parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Kiawairia Primary,2026-01-12,Rice and beans,130,134,118,16,3,2,2,3,0,0,0,,135,3,,"12 Jan 2026, 12:00:02","12 Jan 2026, 13:25:11",,Food was delicious,Lines were neat and ordely,We had 2 failed taps an increase from 1 some parents didn't top up on time,We had 118 successful taps an increase from 114 turn up was good,@Mary kimani SC kiawairia comprehensive school
,Thuita Secondary School,2026-01-12,White rice and beans,40,31,31,0,0,2,1,1,0,3,3,,40,0,,"12 Jan 2026, 13:10:27","12 Jan 2026, 13:25:39",,Food was delicious,Queue management was recommendable,Today only 1 tap failed and the previous day failed tap were 3 soo therewas an improvement today parents remembered to top up,The number has decreased previous day students were 34 present that means 3 of the kids were absent hopping they will avail themselves tomorrow,@Thuita Secondary tapper
,Kiawairia Secondary School,2026-01-12,White rice and beans,50,35,35,0,0,2,0,0,0,5,5,,45,0,,"12 Jan 2026, 13:30:22","12 Jan 2026, 13:40:34",,Food was hot and appetizing,Line management was transitioning good,Number of failed taps remained 0 as of Friday,Actual meals increased from 20 to 35 students reported back in good numbers today,@Patrick Kariuki Kiawairia secondary school Tapper
,Miiri Secondary School,2026-01-12,White rice and beans,50,26,26,0,1,2,3,0,2,8,7,,40,1,,"12 Jan 2026, 13:10:56","12 Jan 2026, 13:30:03",,The food was hot and delicious,Queue management was neat and orderly with assistance of TOD,"Failed taps increased from 0 to 3, the parents forgot to top up","Successful taps increased from 22 to 26,more parents had topped up,in addition grade 10 students were supposed to report today but none of them reported","@Esther,Tapper; Miiri Secondary School"
,Kibichoi Primary School,2026-01-12,Rice and beans,200,208,189,19,1,2,1,10,4,0,0,,215,2,,"12 Jan 2026, 13:00:21","12 Jan 2026, 13:25:27",,The food was delicious,I managed the queue well,"The number of failed taps decreased from 2 to 1,most parents topped up their accounts on time","The number of successful taps increased from 172 to 189, I registered some new 10 students who started feeding with us today",@sc kibichoi primary school
,Gathugu Primary School,2026-01-12,Rice and Beans,230,244,223,21,0,2,4,6,3,0,0,,260,0,,"12 Jan 2026, 12:40:51","12 Jan 2026, 13:35:56",,food was delicious,queue was transitioning smoothly without help,"actual meals served today were 244 compared to 207 of the previous tapping, an increase since grade 7 reported back to school","we had 4 failed taps, a few parents forgot to top up the accounts on time",@SC Gathugu Comprehensive School
,Kambui Primary School,2026-01-12,White Rice and Beans,230,219,176,43,0,2,15,1,2,0,0,,250,0,,"12 Jan 2026, 13:00:59","12 Jan 2026, 14:00:31",,The food was delicious,The line was well managed,We had 15 failed taps. Most parents did not top up their accounts.,We had 176 successful taps. Some parents did not top up their accounts,@Kambui Primary and Junior School
,Kanjai Primary,2026-01-12,RICE & BEANS,400,390,345,45,0,3,7,7,16,3,2,,410,0,,"12 Jan 2026, 12:40:43","12 Jan 2026, 13:30:48",,Food was hot and delicious,Line management was organized,Number of failed taps reduced from 11 to 7. More parents topped up. Reminded kids to remind their parents to top up.,Number of successful taps increased from 328 to 390 as more students reported back. Grade 7 also reported today.,"@Haron Muiruri,SL Kanyore Primary"
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-01-12,Rice and beans,330,302,275,27,0,3,19,0,1,10,10,,330,0,,"12 Jan 2026, 12:30:46","12 Jan 2026, 13:20:58",,The food was yummy and hot,The Tod helped manage the queue and it was running smoothly,We had 19 failtaps a higher number than previous day which was 18 since their parents didn't top up their accounts,We had 302 actual taps a higher number than previous day which was 300 since their parents topped up their accounts,@sc willy- Ceb Riamute primary school
,Miguta Primary School,2026-01-12,Rice and Beans,250,236,220,16,0,2,13,7,2,2,3,,250,0,,"12 Jan 2026, 12:45:09","12 Jan 2026, 13:30:13",,The food was delicious,The queue was manageable,"There were 13 failed taps, an increase of 6 from the previous tapping. Parents did not top up.","There were 220 successful taps, an increase of 15 from the previous tapping. The population was higher today since grade 7s were reporting back.",@SC Pauline - Miguta Primary School
,Ikinu Primary,2026-01-12,White rice and Beans,1020,729,670,59,0,5,17,18,13,73,87,,850,0,,"12 Jan 2026, 12:30:11","12 Jan 2026, 13:30:21",,The food was hot and delicious,Queuing was managed well,"Failed taps have increased from 11 to 17, parents did not top up","The have decreased from 796 to 729. Upper primary learners were sent home to replace lost textbooks, only a few reported back.",@SL Janet-Ikinu primary School
,Kanjai Secondary School,2026-01-12,White Rice and Beans,150,142,142,0,0,2,2,0,1,01,1,,150,00,,"12 Jan 2026, 13:10:44","12 Jan 2026, 13:40:00",,"The food was delicious and satisfying, students enjoyed the meal.",Queue management was orderly by me.,"Actual meal served today was 142 confirmed to Friday with an increase of 8, students funded their accounts.","We had 2 failed taps, students didn't remind their parents to fund their accounts.","@mercy, tapper, kanjai secondary"
,Nyaga Secondary School,2026-01-12,Rice and beans,230,193,193,0,0,3,6,0,3,11,12,,250,0,,"12 Jan 2026, 12:40:30","12 Jan 2026, 13:00:36",,Food was hot and delicious,Line was manageable,"Had a decrease from 10 to 6,, being on Monday most accounts had funds","Had a decrease from 199 to 193,,,most students don't have plates and the administration is insisting on having a CK plates,,thus the decrease",@Hellen Tapper P.C.E.A Nyaga Senior School
,Miiri Primary,2026-01-12,Rice and Beans,400,375,334,41,0,3,43,6,12,4,5,,385,0,,"12 Jan 2026, 12:30:00","12 Jan 2026, 13:30:08",,The food was hot and delicious.,The queue was well organized and effectively managed by the teacher on duty.,Failed taps rose from 31 to 41 as a result of delayed top-ups by parents.,"Actual meals served increased to 375 from 352 as more parents topped up on time and student turnout rose, with more Grade 7 students reporting back.",@SC Daniel Ng'ang'a - Miiri Primary School
,PCEA Mitahato Secondary School,2026-01-12,Rice and beans,40,33,33,0,0,2,1,1,0,5,4,,40,0,,"12 Jan 2026, 13:16:14","12 Jan 2026, 13:33:30",,Food was mouth-watering,The students were orderly plus i managed it myself,There was one failed tap compared to last time because the student forgot to remind her parents to top up,The number declined by 3 because some students fail to come on monday,"@minne,Tapper Mitahato Secondary"
,William Ng'iru Secondary School,2026-01-12,White Rice and Beans,330,291,291,0,0,4,6,0,6,20,10,,310,0,,"12 Jan 2026, 12:40:40","12 Jan 2026, 13:10:49",,Food was delicious,Queue transitioned well,"From 4 failed taps to 6 today .An increase of 2 recorded as a result of , parents forgot to top up students accounts.",From 301 successful taps to 291 today. A decrease of of 10 recorded. As a result of students didn't show up for lunch as per the previous day.,"@Rose, Giathieko Comprehensive SC"
,Ndireti Secondary School,2026-01-12,rice and beans,30,15,15,0,0,2,0,2,5,5,3,,25,0,,"12 Jan 2026, 12:30:22","12 Jan 2026, 12:45:27",,the food was delicious,the line was manageable,the number of failed taps decreased with a difference of one this is because the attendance is low,the number of successful taps decreased with a difference of 3 this is because the students attendance is low and some were sent home for fees,@Tracy Tapper Ndireti secondary school
