Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathanji Comprehensive School,2026-02-19,Rice and Beans,330,314,288,26,0,3,12,0,1,3,4,0,320,0,3,"19 Feb 2026, 12:30:39","19 Feb 2026, 13:30:46",We have projected 320 expecting parents to make payments on time,The food was delicious and nutritious,The queue was well managed,Failed taps were 12 a decrease from 22 parents did top up,Successful taps were 288 a decrease from 296 the turn out was low,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kawaida Secondary School,2026-02-19,Rice and beans,100,89,89,0,5,3,3,0,1,0,0,0,100,5,3,"19 Feb 2026, 13:20:43","19 Feb 2026, 13:40:48",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 8 to 3 parents topped up on time,Successful taps remained the same as yesterday 89  parents topped up late,@Njeri kawaida secondary school
,Cianda Secondary School,2026-02-19,White rice and beans,150,133,132,1,0,3,17,0,1,5,6,0,145,0,3,"19 Feb 2026, 13:20:16","19 Feb 2026, 13:45:24",Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps increased from 15 to 17,Successful taps decreased from 142 to 133,@Valentine -Tapper Cianda Secondary
,St. Joseph Riabai Secondary School,2026-02-19,Rice and beans,35,67,67,0,0,3,5,0,1,0,0,0,130,0,3,"19 Feb 2026, 12:30:29","19 Feb 2026, 13:20:49",We expect more students,The food was delicious,The line was well managed,Failed taps decreased from 8 to 5 some students topped up their accounts,Successful taps decreased from 123 to 67 this is because some students had gone for games,@Kwamboka (T) St.?joseph riabai secondary
,Kiairia Comprehensive School,2026-02-19,White Rice and beans,220,216,197,19,3,2,2,0,1,0,0,0,220,3,2,"19 Feb 2026, 12:55:13","19 Feb 2026, 13:30:22",We expect all kids to be present since exams are in progress.,The food was delicious,Queue was orderly,We had 2 Failed taps same as yesterday's. Respective parent didn't topup the account.,Successful taps decreased from 202 to 197. Some kids did not tap since they had parked lunch from home.,@SC Lilian - Kiairia comprehensive
,Kamondo Primary and Junior School,2026-02-19,White rice and Beans,330,316,284,32,0,3,10,0,3,2,1,0,320,0,3,"19 Feb 2026, 12:40:14","19 Feb 2026, 13:30:29",We expect  turn up to increase slightly as exams are ongoing,The food was tasty,The queue was well managed by the ToD,10 failed taps a decrease from 16 as turn up was more parents had topped up kids account on time,284 successful taps a decrease from 293 as turn up was low today,@SCwangengi -Kamondo primary school
,Kiambaa Comprehensive School,2026-02-19,White rice and beans,280,260,243,17,0,3,24,1,3,0,0,0,280,0,3,"19 Feb 2026, 12:45:31","19 Feb 2026, 13:35:43",Expecting ahigher projection as parents continue to pay,Food was hot and delicious,Queue was well managed by the teacher  on duty,Failed taps decreased from28 to 24 due to early top up,Successful taps decreased from 264 to260 due to insufficient funds,@Tabitha wairimu
,Gicoco Primary School,2026-02-19,Rice and beans,370,421,373,48,0,3,18,1,0,0,0,0,370,0,3,"19 Feb 2026, 12:20:36","19 Feb 2026, 13:45:41",Kids will have a heavy break snack and also kids are through with exams. This will affect the turn up of kids for lunch,Food was delicious,Queue was manageable,Failed taps reduced from 22 to 18 parents remembered to top up on time,Successful taps increased from 371 to 373 turn up was high today since kids had a light break snack,@Anne (SC) Gicoco comprehensive
,PCEA Githunguri Comprehensive School,2026-02-19,White rice and beans,485,472,439,33,0,3,22,0,1,3,4,0,460,0,3,"19 Feb 2026, 12:40:42","19 Feb 2026, 13:20:47",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of prefect on duty,"Failed taps were 22 an increase from yesterday's 19,,,respective parents didn't manage to top up on time","Successful taps were 439 an increase from yesterday's 437,,,turn up was high",@SC- Githunguri Comprehensive
,AK Magugu Comprehensive School,2026-02-19,White rice and beans,410,407,363,44,0,3,19,0,0,0,0,0,410,0,3,"19 Feb 2026, 12:20:24","19 Feb 2026, 13:30:32",We expect the same turnout as today,The food was delicious,The queue was orderly,The number of failed taps increased from 9 to 19. Respective accounts had not been topped up,The number of successful taps reduced from 379 to 363. There was low turnout today,@SC Margaret Maigua - Ak magugu comprehensive
,Lioki Comprehensive School,2026-02-19,white rice and beans,180,160,140,20,0,2,4,0,0,5,6,0,160,0,2,"19 Feb 2026, 12:50:57","19 Feb 2026, 13:25:04",we expect a better turn out tomorrow,food was delicious,queue was well organized,failed taps Increased by 1 as the parent did not top up the account,successful taps increased by 8 as the parents remembered to top up their kids accounts,@SC Phoebe - Lioki Primary school
,Maciri Primary School,2026-02-19,Rice and Beans,420,430,392,38,0,3,25,0,4,0,0,0,420,0,3,"19 Feb 2026, 12:25:27","19 Feb 2026, 14:00:33",Some parents don't top up on Fridays,Food was delicious and hot,Queues were manageable,Failed taps increased to 25;accounts had insufficient funds,Successful taps reduced to 392;some kids didn't show up for lunch,@Claudiah(SC)Maciri Comprehensive
,St. Vincent Lioki Secondary School,2026-02-19,Rice ana beans,183,184,184,0,0,0,5,1,0,00,0,0,190,0,3,"19 Feb 2026, 13:20:50","19 Feb 2026, 13:55:57",We envision a higher number tomorrow,The food was hot,Queue was managed,Failed taps decreased by 3 parents topped up their account,Successful taps increase by 1 parents topped up their account,@Ann Tapper St. Vincent secondary
,HGM Ting'ang'a Primary School,2026-02-19,White Rice and Beans,560,547,541,6,0,3,39,1,2,0,0,0,550,0,3,"19 Feb 2026, 12:20:30","19 Feb 2026, 13:40:33",Expecting this number,Food was hot and delicious,Queue management was good.,Failed taps increased slightly from 36 to 39. Some parents did not top up on time.,Actual meals served decreased 582 to 547. Turn up was lower since there were no mangoes.,@SL Ting'ang'a HGM Primary
,Gatatha Comprehensive School,2026-02-19,White rice and beans,160,159,130,29,0,2,11,0,5,0.25,0.3,0,160,0,2,"19 Feb 2026, 12:55:46","19 Feb 2026, 13:30:54",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have increased from 9 to 11 due late payments,Actual meals served have decreased from 164 to 159 due to parents not topping up,@Mourine mwangi-SC Gatatha primary
,Ciiko Primary,2026-02-19,Rice and Beans,980,983,908,75,0,5,14,0,5,5,0,0,980,0,5,"19 Feb 2026, 12:30:25","19 Feb 2026, 13:30:38",We expect v same turnout as today since we have exams starting tomorrow.,Food was hot and delicious.,Queue was hot and delicious,Failed taps reduced from 15 to 14,Actual meals decreased from 1004 to 983.,@Ciiko Comprehensive school -SL- Samy Migwi
,Ting'ang'a Model  School,2026-02-19,White Rice and Beans,410,404,351,53,0,3,17,0,2,10,12,0,380,0,3,"19 Feb 2026, 12:20:55","19 Feb 2026, 13:30:01",Turn out is always low on Fridays.,Food was delicious,We had neat queues,"Our failed taps Increased from 16 to 17,,most parents didn't top up on time","Our Successful taps Decreased from 397 to 351,,,most kids had insufficient balances today.",@Faith Mueni (SC) Ting'ang'a model.
,P.C.E.A Ngemwa Secondary School,2026-02-19,White rice and beans,230,217,217,0,0,3,10,0,1,5,2,0,220,0,3,"19 Feb 2026, 12:40:03","19 Feb 2026, 13:10:08",Students with insufficient balances will top up their accounts on time,Food was delicious and hot,Teacher on duty helped with line management,"Number of failed taps decreased from 11 to 10, students with insufficient balances reminded to top up their accounts","Number of successful taps decreased from 230 to 217, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,HGM Ting'ang'a Secondary School,2026-02-19,White Rice and Beans,95,87,84,3,0,2,2,1,0,0,0,0,95,0,2,"19 Feb 2026, 13:00:15","19 Feb 2026, 13:10:08",Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps decreased from 6 to 2,Actual meals served decreased from 90 to 87 due to a few students who were absent from school,@Tapper-Hgm Ting'ang'a Sec Sch
,Kawaida Comprehensive School,2026-02-19,"White Rice,Beans and Mangos",1180,1203,1156,47,0,6,47,0,13,0,0,0,1160,0,6,"19 Feb 2026, 12:30:29","19 Feb 2026, 13:50:41",Expecting slight low turnout since kids have examinations,Kids enjoyed Mongos,Well managed by the help of teachers on duty,Failed taps increased from 34 to 47 due to late payment,Actual meals increased from 1148 to 1203 since there was Mangos,@JULIA-SL KAWAIDA COMPREHENSIVE
,Chief Wandie Primary School,2026-02-19,Rice and Beans,360,378,336,42,0,1,12,0,2,0,0,0,350,0,1,"19 Feb 2026, 12:40:00","19 Feb 2026, 13:50:00",Projecting 350 because Friday’s turnout is usually low,Food was hot and delicious,Line management was excellent,12 failed taps compared to yesterday’s 18 some parents topped up their kids account on time,378 actual meals served compared to yesterday’s 425 a decrease because yesterday’s menu included mangoes.,@Washeke-SC-Chief Wandie Pri
,Loreto Primary School,2026-02-19,White rice and Beans,425,404,358,46,0,3,24,0,0,5.25,6.3,0,415,0,3,"19 Feb 2026, 12:35:47","19 Feb 2026, 13:30:55",Hopefully more parents will top up early and the kids will come to school,Food was delicious,Queue was well managed,Increase in failed taps from 21 to 24 most parents were late in payments,Decrease in actual taps from 425 to 404 due most grade 9 being absent from school today plus high insufficient funds,@Fiona SC Loreto primary
,Kahunira Comprehensive School,2026-02-19,"White Rice, Beans & Mangoes",760,792,724,68,0,4,19,0,3,00,0,0,750,0,4,"19 Feb 2026, 12:40:02","19 Feb 2026, 13:35:10","We are projecting this number because,being on Friday majority of students tends to be absent hence a lower number in our food projection.","Food was hot, delicious, arrived on time & kids really enjoyed mangoes.",Queue management was well conducted by Deputy headteacher.,"Failed taps increased slightly from 18 to 19,some parents didn't top up their accounts on time.","792 actual meals served today,a great increased from 730 served yesterday,this number has being attributed by distribution of mangoes today.",@Mwangi Mary Kahunira Comprehensive
,Ngemwa Primary and Junior School,2026-02-19,WHITE RICE AND BEANS,210,227,203,24,0,2,6,0,0,0,0,0,220,0,2,"19 Feb 2026, 12:40:00","19 Feb 2026, 13:30:03",We expect the numbers to remain stable as mid-term exams started today.,Food was delicious.,"The line was generally smooth, although some learners needed reminders to remain orderly.",Failed taps increased from 3 to 6 due to delayed top-ups by parents.,Meals served increased from 223 to 227 as ECDE learners who were out for the music festival yesterday fed today.,@SC Lucy - Ngemwa primary
,Kamondo Secondary School,2026-02-19,White  rice and beans,135,123,123,0,0,2,4,0,0,0,0,0,135,0,2,"19 Feb 2026, 13:30:53","19 Feb 2026, 13:50:59",Expecting  turn up to be high also replacement of lost meal cards,Food was tasty,Queue management was excellent,Increase from 2 to 4 as accounts  were not topped up on time,Decrease  from 127 to 123 since most kids don't  like to tap when it's beans  stew,"@Esther, Tapper kamondo secondary school"
,Mukua Secondary School,2026-02-19,White rice and beans,90,81,81,0,0,2,4,0,0,1,2,0,90,0,2,"19 Feb 2026, 13:20:40","19 Feb 2026, 13:40:49",Expecting all students to tap.,Food was good,I managed the queue,Failed taps decreased from 6 to 4.most parents topped on time,Successful taps decreased from 85 to 81.most students didn't tap,@Mukua secondary
,Githunguri Technical & Secondary School,2026-02-19,Rice and beans,237,239,239,0,0,2,9,0,1,0,0,0,240,0,2,"19 Feb 2026, 13:30:48","19 Feb 2026, 14:00:01",I hit my projection today,Food was delicious and warm,The queue was well manageable,Failed taps today was 9 which is an increase compared from 5 to 9 parents didn't top up,The actual meal served today was 239 which is an increase compared from 232 to 239 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kibubuti Primary School,2026-02-19,Rice and Beans,560,561,509,52,0,3,21,0,2,0,0,0,560,0,3,"19 Feb 2026, 12:20:08","19 Feb 2026, 14:02:13",We expect the same turnout,Food was delicious,Line management was okay,Failed taps reduced from 41 to 21 due to low turnout,Actual meals reduced from 596 to 561 due to low turnout,@Maureen mwaura SC kibubuti pry
,Njenga Karume Comprehensive School,,,223,204,189,,0,3,17,1,1,1,23,,210,0,3,"19 Feb 2026, 12:40:35","19 Feb 2026, 13:10:43",Expecting a better number,5 kids with sufficient balances came back for second serving.,Queue was well managed by techer on duty,Failed taps decreased from 17 to 16.,Successful taps decreased from 203 to 189 as some kids dint have tags and we had a low turnout.,@Eliud Nderu Sc Njenga karume comprehensive
,St. Joseph Gathanga Secondary School,,,55,52,52,,0,3,3,0,0,0,0,,55,0,3,"19 Feb 2026, 14:00:58","19 Feb 2026, 14:10:06",We expect same numbers tomorrow,Food was hot and delicious.,The Queue was well managed by the TOD.,The number increased from 2 to 3 because of insufficient funds.,The number remained the same as yesterday 52 because of the same turnout.,@Oness Tapper St. Joseph high-school Gathanga
