Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Mitahato Primary School,2026-02-03,White rice and beans,210,235,209,26,0,2,4,0,1,0,0,,240,0,,"3 Feb 2026, 12:20:24","3 Feb 2026, 13:20:35",,Food was yummy,Queue was transitioning from class to class,Failed taps decreased from 11 to 4 because parents who had insufficient balances yesterday topped up today,successful taps decreased from 204 to 235 because the students who didn't come for lunch yesterday came today,@SC George-Mitahato Comprehensive
,"Kagema Comprehensive School
Date: 03/02/2026",03/02/2026,,870,,,,0,,,31,,247,,,,,,,12:20pm,,food was well cooked and delicious,The queue was well managed by the help of teachers and F4E regional representatives,,,George
,Githioro Primary School,2026-02-03,Rice and Beans,345,346,320,26,0,2,7,0,2,0,0,,350,0,,"3 Feb 2026, 12:42:06","3 Feb 2026, 13:52:12",,Food  was delicious,Line management was organised assisted by tod,"Failed taps increased from yesterday’s 4 to 7 today, some parents forgot to top up their accounts on time","Successful taps increased from 340 to 346, kids turned up well today.",@GITHIORO COMPREHENSIVE
,Kiawairia Primary,2026-02-03,Rice and beans,140,141,125,16,5,2,4,0,2,0,0,,140,5,,"3 Feb 2026, 12:00:35","3 Feb 2026, 13:15:41",,Food was hot and delicious,Lines were neat and organized,We had 4 failed taps decrease from 9 some parents didn't top up on time,We had 125 successful taps an increase from 118 some parents topped up on time,@Mary kimani SC kiawairia comprehensive school
,Miguta Secondary School,2026-02-03,Rice and Beans,40,36,36,0,0,2,0,0,0,0,0,,40,0,,"3 Feb 2026, 13:10:03","3 Feb 2026, 13:40:13",,The food was delicious,The queue well managed,"We had no any failed tap, parents topped up their accounts on time.","There were 36 successful taps an increase in 1, parents topped up their accounts on time and also students came for lunch.","@Alex,Tapper Miguta Secondary"
,Kambui Primary School,2026-02-03,White Rice and Beans,270,260,204,54,0,2,6,0,0,3,3.5,,270,0,,"3 Feb 2026, 12:50:11","3 Feb 2026, 13:50:12",,The food was delicious,The line was well managed,We had 6 failed taps a lower number compared to yesterday's that were 19. Some parents did top up their accounts,We had 204 successful taps a lower number compared to yesterday's that were 206. Most students were sent home to get books and did not return.,@Kambui Primary and Junior School
,"Ceb Riamute Nursery, Primary & Junior Secondary School",2026-02-03,Rice and beans,310,330,298,32,0,3,14,0,2,0,10,,330,0,,"3 Feb 2026, 12:30:03","3 Feb 2026, 13:20:04",,The food was yummy and hot,With the help of Tod the queue was running smoothly,We had 14 failtaps a lower number than previous day which was 27 since their parents didn't top up their accounts,We had 330 successful taps a higher number than previous day which was 306  since their accounts had sufficient funds,@sc willy- Ceb Riamute primary school
,PCEA Matuguta Primary & Junior Secondary School,2026-02-03,Rice and Beans,460,474,431,43,0,2,8,0,3,0,0,,480,2,,"3 Feb 2026, 12:20:14","3 Feb 2026, 13:20:19",,Food was delicious,Queue was well managed,Failed taps were 8 a decrease of 23 taps from yesterday's 31 failed taps. Respective parents had not topped up.,Actual meals were 474 an increase of 24 taps from yesterday's 450 actual meals. Some students with failed taps yesterday's topped up their accounts,@Matuguta primary
,Gathugu Primary School,2026-02-03,Rice and beans,265,264,239,25,0,2,4,0,1,5,0,,265,0,,"3 Feb 2026, 12:45:59","3 Feb 2026, 13:30:03",,Food was delicious,Queue was orderly,"Actual meals severed today were 264 compared to 271 of the previous tapping, a decrease since a few pupils missed school today","We had 4 failed taps, who's parents had forgotten to top up on time",@SC Gathugu Comprehensive School
,Kiawairia Secondary School,2026-02-03,White rice and beans,50,53,53,0,0,2,0,0,0,0,0,,55,0,,"3 Feb 2026, 13:26:50","3 Feb 2026, 13:37:56",,Food was appetizing and yummy,Queuing was transitioning good,Number of failed taps decreased from 2 to 0 parents topped up their accounts on time,"Number of actual meals increased from 48 to 53 , students who were absent yesterday reported back today",@Patrick Kariuki Kiawairia secondary school Tapper
,Kigumo Primary,2026-02-03,White Rice and Beans,180,153,141,12,0,2,37,0,0,7,7,,175,0,,"3 Feb 2026, 12:40:34","3 Feb 2026, 13:28:41",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 37 failed taps compared to yesterday where we had 29.This increase was led by parents not topping up their accounts.,We had 153 actual meals served compared to yesterday where we had 175.This decrease was led by kids missing school.,@S C PCEA Kigumo Comprehensive School
,Thuita Secondary School,2026-02-03,White rice and beans,45,43,43,0,0,2,2,2,1,0,0,,50,0,,"3 Feb 2026, 13:10:58","3 Feb 2026, 13:20:14",,Food was delicious,Queue management was smooth,Yesterday there were 3 failed tap while today there was 2 failed taps Soo ther was a decrease,Yesterday there were 35 taps while today there was 43 taps Soo there was an increase,@Thuita Secondary tapper
,Githima Primary,2026-02-03,White rice and beans,265,272,246,26,3,2,3,0,2,0,0,,275,5,,"3 Feb 2026, 12:30:24","3 Feb 2026, 13:20:32",,The food was delicious,I managed the queue with the help of the teacher on duty.,We had 3 failed taps which is a decrease from yesterday's 11 failed taps.Most accounts were topped up on time.,We had 272 actual meals served which is an increase from yesterday's 258 actual meals served.The turn up was high today and most accounts were topped up on time,@Brenda kamawe Githima primary and junior secondary school
,Kagema Secondary School,2026-02-03,Rice and Beans,220,233,233,0,0,2,14,0,4,0,0,,233,0,,"3 Feb 2026, 12:50:59","3 Feb 2026, 13:52:11",,Food was delicious,Queue was well manageable,Fail tap was a decrease of 14 while yesterday was 21,Successful tap was a increase of 233 while yesterday was 211,@Tapper Kagema secondary
,Ngewa Primary School,2026-02-03,Rice and beans,300,302,269,33,0,2,18,1,2,0,0,,310,0,,"3 Feb 2026, 12:00:21","3 Feb 2026, 13:20:24",,The food was delicious,Queue was transitioning well from class to class,We had 18 failed taps today which is a decrease from 35 yesterday,We had 302 actual meals served today which is an increase from 284 yesterday,@Ngewa primary school.
,Ndireti Primary School,2026-02-03,Rice & beans,195,197,171,26,0,2,9,0,0,0,0,,200,0,,"3 Feb 2026, 12:40:58","3 Feb 2026, 13:30:05",,"The food was delicious,",I managed the queue  well.,We had 9 failed taps a decrease  compared to 15 of yesterday,We had 197 actual taps an increase  compared to 190 of yesterday turn out was higher.,@SC Sharon _Ndireti primary
,Miiri Primary,2026-02-03,White Rice and Beans,425,433,385,48,0,3,32,1,2,0,0,,440,0,,"3 Feb 2026, 12:30:24","3 Feb 2026, 13:30:30",,The food was hot and delicious.,The queue was well organized and managed by the perfects on duty.,"Failed taps dropped to 32 from 37 ,as parents failed to top up on time.","Actual meals served rose to 433 from 416 , driven by timely parent top-ups and higher student turnout.",@SC Daniel Ng'ang'a - Miiri Primary School
,Gathiruini Primary School,2026-02-03,Rice and Beans,240,243,223,20,0,2,4,0,1,0,0,,245,0,,"3 Feb 2026, 12:30:36","3 Feb 2026, 13:30:52",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 4 a decrease from 13 this is because parents didn't top up their accounts on time,Actual meals served today were 243 an increase 231 this is because parents topped up their accounts on time,@Catherine Wanjiru
,Mathanja Priamry School,2026-02-03,rice and beans,205,206,184,22,0,2,6,0,0,0,0,,206,0,,"3 Feb 2026, 12:17:51","3 Feb 2026, 13:20:03",,food was delicious,I managed the queue without any assistance,today we had 6 failed taps an increase compared to yesterday 5. some parents didn't top-up their accounts on time.,today we had 206 actual meals served same as yesterday . turnout was the same .,@mathanja primary school
,Gatina Primary School,2026-02-03,White rice and beans,445,459,391,68,0,3,6,1,2,0,0,,460,0,,"3 Feb 2026, 12:33:00","3 Feb 2026, 13:27:17",,Kids have enjoyed the meal.,Line was smooth and orderly.,"Failed taps were 6 a decrease compared to yesterday's number of 23, more parents managed to credit accounts on time.",Actual meal served were 456 an increase compared to yesterday's number of 435. The number raised due to high turn up and more accounts had sufficient funfs.,@Kang'ethe Dennis
,Kiambururu Comprehensive School,2026-02-03,White Rice and Beans,270,286,253,33,0,3,4,1,6,0,0,,285,0,,"3 Feb 2026, 12:30:34","3 Feb 2026, 13:25:39",,The food was delicious,Line management was smooth and fast.The senior teacher assisted,Failed taps decreased from 23 to 4.Parents topped up on time,Actual meals served increased from 259 to 286.This because parents had topped up on time and student turnout was great,@Kiambururu Comprehensive School
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-03,Rice and Beans,290,292,265,27,0,2,14,0,2,0,0,,295,0,,"3 Feb 2026, 12:35:38","3 Feb 2026, 13:50:43",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 12 to 14, some accounts had insufficient balances","The number of actual meals rose from 281 to 292, parents made timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Komothai Primary School,2026-02-03,Rice and beans,200,189,172,17,0,2,5,0,2,6,6,,195,0,,"3 Feb 2026, 12:40:29","3 Feb 2026, 13:40:36",,Food was yummy,Kids were organized and punctual,"Failed taps decreased from 8 to 5, some parents forgot to top up","Actual meals decreased from 190 to 189, some kids were absent",@SC Komothai Comprehensive
,Nyaga Primary School,2026-02-03,Rice and Beans,500,509,444,65,0,3,23,0,3,0,0,,510,0,,"3 Feb 2026, 12:40:31","3 Feb 2026, 13:30:48",,The food was tasty,The line was well organised,The number of failed taps reduced from 29 to 23.Some accounts had not been topped up,The number of actual meals served increased from 480 to 509.Most accounts were topped up,@SL Nyaga Primary and Junior School-Gladys
,Thuita Primary School,2026-02-03,Rice and beans,210,211,177,34,0,2,2,0,0,0,0,,210,0,,"3 Feb 2026, 12:30:55","3 Feb 2026, 13:30:05",,Food was delicious,Queue management was smooth,Number of failed taps decreased from 9 to 2 because parents remembered to top up,Number of actual meals increased from 205 to 211 because parents remembered to top up,@SC Thuita Comprehensive school
,Githiga Primary,2026-02-03,Whiterice and beans,415,423,384,39,0,3,22,0,2,115,136,,390,0,,"3 Feb 2026, 12:30:53","3 Feb 2026, 13:36:04",,Food was sweet and delicious,Line Management was smooth,Failed  tapes decreased  from 33 to 22 .parents topped up their accounts.,Actual taps increased  from 409 to 423.students turnout  was good,@SC - Githiga Comprehensive
,Gitombo Primary School,2026-02-03,White rice and beans,180,179,164,15,0,2,0,0,1,0,0,,180,0,,"3 Feb 2026, 12:40:22","3 Feb 2026, 13:16:28",,Food was delicious learners enjoyed.,Queue was well manageable.,Today failed taps was 0 just like yesterday the number maintained.,Actual meals served today was 179 a decrease of 1 from 180 yesterday due to absenteeism.,@Veronica Mwaura -S/C- Gitombo primary
,Njunu Primary School,2026-02-03,Rice and beans,260,267,236,31,0,2,6,0,0,0,0,,265,0,,"3 Feb 2026, 12:40:40","3 Feb 2026, 13:20:46",,Food was delicious and yummy,Line transition was well managed,We had an increase,We had an increase from 256 to 267,@Sc Elizabeth -Njunu primary school
,Nyaga Secondary School,2026-02-03,Rice and beans,360,353,353,0,0,3,22,1,2,2,2,,360,0,,"3 Feb 2026, 12:40:52","3 Feb 2026, 13:10:59",,The food was hot and delicious,I managed the line.,"Had a decrease from 39 to 22,,,most accounts were recharged","Had an increase of 334 to 353,,,9 more students turned up for lunch",@Hellen Tapper P.C.E.A Nyaga Senior School
,Kanjai Secondary School,2026-02-03,White Rice and Beans,195,195,195,0,0,2,1,1,0,00,0,,195,00,,"3 Feb 2026, 13:15:16","3 Feb 2026, 13:50:51",,The meal was delicious and satisfying.,Queue management was ordered by me.,"Actual meal served was 195 with an increase of 5 , parents funded their accounts.",We had 1 failed tap.,"@mercy, tapper, kanjai secondary"
,Kiawaiguru Primary School,2026-02-03,Rice and beans,225,221,201,20,2,2,1,0,1,1,1,,225,2,,"3 Feb 2026, 12:30:00","3 Feb 2026, 13:25:00",,Lunch was delicious,Line was oderly.,Failed taps decreased from yesterday’s 6 to today 1.I reminded parents to top up.,Actual meals served decreased from yesterday’s 222 to today 221.some pupils carried food from home due to financial constraints.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
