Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Loreto Primary School,2026-02-17,Masala Rice and Beans,415,413,367,46,0,3,9,0,0,0.5,0.6,0,425,0,3,"17 Feb 2026, 12:30:43","17 Feb 2026, 13:35:48",The kids will be back to school to those who went for music no activity Tomorrow.,Food was delicious,Queue was well managed,Decrease in failed taps from 21 to 9 most parents topped up early.,Increase in actual taps from 403 to 413 due to low failed taps.,@Fiona SC Loreto primary
,Gatatha Comprehensive School,2026-02-17,Masala rice and beans,160,159,132,24,0,2,5,1,0,1.3,1.25,0,160,0,2,"17 Feb 2026, 12:50:42","17 Feb 2026, 13:20:47",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 13 to 5 due to early payment,Actual meals served have increased from 158 to 159 due to additional payment,@Mourine mwangi-SC Gatatha primary
,Kahunira Comprehensive School,2026-02-17,Tumeric Rice & Beans,730,740,678,62,0,4,15,0,2,00,0,0,750,0,4,"17 Feb 2026, 12:40:07","17 Feb 2026, 13:35:14",Normal school program,"Food was well prepared, hot, delicious and arrived on time.",Queue management was well executed by teacher on duty.,"Failed taps decreased slightly from 14 to 15, respective parents didn't top up.","740 actual meals served today,an increase from 712 served yesterday, majority of students turned out for tapping.",@Mwangi Mary Kahunira Comprehensive
,Githunguri Technical & Secondary School,2026-02-17,Rice and beans,227,226,226,0,0,2,8,0,9,0,0,0,230,0,2,"17 Feb 2026, 13:30:36","17 Feb 2026, 14:00:45",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 7 which is a increase compared from 6 to 7 parents didn't top up,The actual meal served today was 226 which is an increase compared from 217 to 226 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Cianda Secondary School,2026-02-17,White rice and beans,140,146,145,1,0,3,11,1,0,0,0,0,150,0,3,"17 Feb 2026, 13:20:15","17 Feb 2026, 13:45:31","Since examinations have started ,we anticipate an increase in turn out",Food was hot and delicious,Queue well managed,Failed taps increased from 7 to 11,Successful taps increased from 129 to 145,@Valentine -Tapper Cianda Secondary
,Lioki Comprehensive School,2026-02-17,Rice ana beans,145,145,129,16,0,2,2,0,0,0,0,0,150,0,2,"17 Feb 2026, 12:40:41","17 Feb 2026, 13:20:46",We envision a higher,The food was hot,Queue was managed,Failed taps decreased by 2 parents topped up their account,Successful taps increase by 8 parents topped up their account,@Ann Tapper St. Vincent secondary
,Kahunira Secondary School,2026-02-17,Tumeric rice and beans,160,173,173,0,0,3,2,0,1,0,0,0,165,0,3,"17 Feb 2026, 13:00:08","17 Feb 2026, 13:25:21",Expecting students who had failed taps to top up their account,Food was hot and delicious,Line was well managed by TOD,"Failed taps increased from 1 to 2, some parents didn't top up","Meal served today increased from 172 to 173, parents top up their account",@Tapper kahunira secondary
,Gathanji Comprehensive School,2026-02-17,Turmeric Rice and Beans,320,328,302,26,0,3,9,0,0,0,0,0,330,0,3,"17 Feb 2026, 12:31:12","17 Feb 2026, 13:30:19",We have projected 330 Expecting parents to make payments on time,The food was delicious and nutritious,The queue was well managed,Failed taps were 9 an increase from 3 parents didn't top up on time,Successful taps were 302 an increase from 293 the turn out did increase coz they started their exams today,@SC Kepha Wangengi_Gathanji Comprehensive school
,PCEA Karia Comprehensive School,2026-02-17,Tumeric rice and beans,450,466,414,52,7,3,10,0,5,0,0,0,450,7,3,"17 Feb 2026, 12:33:51","17 Feb 2026, 13:25:00",We expect few student to tap since some kids will attending music festival at miiri,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 11 to 10 due to early payments,Successful taps increased from 380 to 414 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Ting'ang'a Model  School,2026-02-17,Tumeric Rice and Beans,370,376,332,44,0,3,14,0,2,0,0,0,400,0,3,"17 Feb 2026, 12:10:24","17 Feb 2026, 13:30:28",We expect Normal turn out from the kids tomorrow.,Food was delicious,We had neat Queues,"Our failed taps Decreased from 18 to 14 ,,,most parents topped up on time","Our Successful taps Decreased from 339 to 332,, kids went for music hence the decrease",@Faith Mueni (SC) Ting'ang'a model.
,PCEA Githunguri Comprehensive School,2026-02-17,Turmeric rice and beans,450,466,438,28,0,3,19,0,2,0,0,0,460,0,3,"17 Feb 2026, 12:40:59","17 Feb 2026, 13:25:04",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of prefect on duty,"Failed taps remained constant(19)as of yesterdays ,,,respective parents didn't manage to top up on time","Successful taps were 438 an increase from yesterday's 413,,turn up increased",@SC- Githunguri Comprehensive
,Chief Wandie Primary School,2026-02-17,Rice and Beans,360,357,318,39,0,1,15,1,3,0,0,0,380,0,1,"17 Feb 2026, 12:40:00","17 Feb 2026, 13:50:00",We’re projecting 380 expecting a bigger turnout since mangoes will be served tomorrow.,Food was and delicious,Line management was excellent,15 failed taps compared to yesterday’s 12 a slight increase due to insufficient balances,357 actual meals served compared to yesterday’s 367 today’s turnout was a bit low,@Washeke-SC-Chief Wandie Pri
,P.C.E.A Ngemwa Secondary School,2026-02-17,Turmeric rice and beans,200,208,208,0,0,3,5,0,0,0,0,0,210,0,3,"17 Feb 2026, 12:40:30","17 Feb 2026, 13:10:35",Increasing projection since students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps decreased from 9 to 5, students with insufficient balances topped up their accounts","Number of successful taps increased from 194 to 208, students with insufficient balances topped up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,Mukua Secondary School,2026-02-17,T.rice and beans,83,77,77,0,0,2,1,1,2,1,2,0,80,0,2,"17 Feb 2026, 13:16:45","17 Feb 2026, 13:30:58",Expecting all students will tap,Food was good,The line was well managed despite the heavy rains,Failed taps decreased from 4 to 1.most parents topped on time,Successful taps increased from 74 to 77.most students tapped successfully,@Mukua secondary
,St. Joseph Riabai Secondary School,2026-02-17,Rice and beans,125,125,125,0,0,3,12,1,3,0,0,0,130,0,3,"17 Feb 2026, 12:30:51","17 Feb 2026, 13:00:58",We expect more students,The food was delicious,The line was well managed,Failed taps increased from 6 to 12 some students had insufficient funds,Successful taps increased from 120 to 125 students had sufficient funds,@Kwamboka (T) St.?joseph riabai secondary
,AK Magugu Comprehensive School,2026-02-17,Tumeric rice and beans,400,384,341,43,0,3,12,0,1,0,0,0,370,0,3,"17 Feb 2026, 12:25:12","17 Feb 2026, 13:30:21",22 jss students will be going for music and will not be feeding with us.,The food was delicious,The queue was orderly,The number of failed taps reduced from 14 to 12. Respective accounts had not been topped up,The number of successful taps increased from 339 to 341. More accounts had been topped up.,@SC Margaret Maigua - Ak magugu comprehensive
,Kawaida Comprehensive School,2026-02-17,Tumeric Rice and Beans,1100,1143,1098,45,0,6,31,1,10,0,0,0,1120,0,6,"17 Feb 2026, 12:30:46","17 Feb 2026, 13:30:52",Expecting higher turnout tomorrow since kids are holding exams,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps decreased from 46 to 31 due to early payment,Actual meals increased from 1100 to 1143 due to early payment,@JULIA-SL KAWAIDA COMPREHENSIVE
,St. Vincent Lioki Secondary School,2026-02-17,Rice ana beans,180,181,181,0,0,3,7,0,3,00,0,0,185,0,3,"17 Feb 2026, 13:25:58","17 Feb 2026, 13:55:04",We envision a higher number tomorrow,The food was hot,Queue was managed,Failed taps decreased by 3 parents topped up their account,Successful taps increase by 9 parents topped up their account,@Ann Tapper St. Vincent secondary
,Maciri Primary School,2026-02-17,Rice and Beans,380,393,357,36,0,0,13,1,0,0,0,0,410,0,3,"17 Feb 2026, 12:20:01","17 Feb 2026, 14:00:04",We expect a higher turn out,Food was delicious,Queues were manageable,Failed taps reduced to 13:accounts had insufficient funds,Successful taps reduced to 357: jss were out for festivals and didn't feed with us,@Claudiah(SC)Maciri Comprehensive
,Kiairia Comprehensive School,2026-02-17,Tumeric Rice and Beans,220,213,197,16,3,2,3,0,3,0,0,0,220,3,2,"17 Feb 2026, 12:55:11","17 Feb 2026, 13:30:18",We expect all kids to be present since midterm exams will begin tomorrow.,The food was sweet,Queue was orderly.,Failed taps decreased from 4 to 3. Respective parents didn't update their accounts.,Successful taps increased from 193 to 197. More kids tapped today.,@SC Lilian - Kiairia comprehensive
,Kamondo Secondary School,2026-02-17,Turmeric rice and beans,120,113,113,0,0,2,4,0,0,0,0,0,125,0,2,"17 Feb 2026, 13:10:03","17 Feb 2026, 13:30:11",Expecting turn out to be high as midterm exams are starting..also insufficient accounts  will be recharged,Food was tasty,Queue management was excellent,Decrease from 9 to 4 as some accounts were topped up,Equal  no( 113) of successful  taps as turn  out was the same as yesterday's,"@Esther, Tapper kamondo secondary school"
,Kiababu Primary School,2026-02-17,Turmeric Rice and beans,260,253,226,27,0,2,9,0,0,2,2,0,260,0,2,"17 Feb 2026, 12:40:59","17 Feb 2026, 13:30:08",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 8 to 9 as some parents did not manage to pay on Time,Successful taps decreased from 258 to 253 as some parents did not manage to pay on Time,@kiaibabu primary school
,Kamondo Primary and Junior School,2026-02-17,Tumeric rice and Beans,320,317,283,34,0,3,11,0,3,00,0,0,310,0,3,"17 Feb 2026, 12:40:11","17 Feb 2026, 13:30:21","20 ECDE kids will be going for music festivals at Miiri Primary ,they will feed with us",The food was well cooked and had the right temperature,The queue was managable,11 Failed taps a rise from 09 as more parents failed to top up kids account on time,283 Successful Taps a rise from 267 as turn up was abit high,@SCwangengi -Kamondo primary school
,HGM Ting'ang'a Secondary School,2026-02-17,Masala Rice and Beans,95,97,94,3,0,0,4,0,0,0,0,0,100,0,2,"17 Feb 2026, 12:55:41","17 Feb 2026, 13:05:47",Projection was met,Food was hot and delicious,Excellent queue management,Failed taps decreased from 7 to 2,Actual meals served increased from 91 to 97,@Tapper-Hgm Ting'ang'a Sec Sch
,Ciiko Primary,2026-02-17,Turmeric rice and beans,980,965,895,70,0,5,28,0,13,8,12,0,920,0,5,"17 Feb 2026, 12:30:21","17 Feb 2026, 13:35:25",50 kids will be going for music festival at Miiiri primary and they won't be feeding with. If  we don't have mangos tomorrow we project 920 .if we have mangoes then I project 980.,Food was hot and delicious,Queue was managed by teacher on duty,Failed taps increase from 14 to 28. This all time high this term .,Actual meals served decreased from 973 to 965,@Ciiko Comprehensive school -SL- Samy Migwi
,HGM Ting'ang'a Primary School,2026-02-17,Tumeric Rice and Beans,550,544,537,7,0,5,41,2,4,0,0,0,550,0,3,"17 Feb 2026, 12:10:34","17 Feb 2026, 14:10:37",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps decreased from 46 to 41. Some parents topped up.,Actual meals served decreased slightly from 546 to 544. Turn up was slightly lower.,@SL Ting'ang'a HGM Primary
,Kibubuti Primary School,2026-02-17,Rice and Beans,530,548,496,52,0,3,21,0,2,0,0,0,550,0,3,"17 Feb 2026, 12:20:23","17 Feb 2026, 13:55:30",We expect numbers to increase,Food was delicious,Line management was okay,Failed taps reduced from 28 to 21 some accounts were sufficient,Actual meals increased from 525 to 548 we had a good turnout,@Maureen mwaura SC kibubuti pry
,St. Joseph Gathanga Secondary School,,,55,51,51,,0,3,2,0,0,0,0,,55,0,3,"17 Feb 2026, 13:15:17","17 Feb 2026, 13:20:30",We expect a high turnout tomorrow.,Food was hot and delicious,The Queue was well managed by the TOD,The number reduced from 4 to 2 because the students paid,The numbers reduced from 52 to 51 because of  low turnout.,@Oness Tapper St. Joseph high-school Gathanga
,Njenga Karume Comprehensive School,,,210,208,193,,0,3,11,0,2,0,0,,210,0,3,"17 Feb 2026, 12:40:15","17 Feb 2026, 13:10:20",Expecting a better number,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps remained at 11 as parents continue topping up,Successful taps increased from 187 to 193 as more parents had topped up,@Eliud Nderu Sc Njenga karume comprehensive
