Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,St. Joseph Riabai Secondary School,2026-01-29,Rice and western,140,121,121,0,0,3,9,0,1,3,0,0,135,0,3,"29 Jan 2026, 12:30:38","29 Jan 2026, 13:20:43",We expect more students,The food was delicious,The line was well managed,Failed taps decreased from 15 to 9 some students topped up their accounts,Successful taps decreased from 131 to 121 some students had insufficient funds,@Kwamboka (T) St.​joseph riabai secondary
,PCEA Githunguri Comprehensive School,2026-01-29,White rice and western,460,464,423,41,0,3,19,0,3,0,0,0,460,0,3,"29 Jan 2026, 12:40:22","29 Jan 2026, 13:30:28",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 19 an increase from yesterday's 15,,,some parents didn't manage to top up on time","Actual meals served were 464 a decrease from yesterday's 477,,,some learners didn't report to school today",@SC- Githunguri Comprehensive
,Ting'ang'a Secondary School,2026-01-29,White rice and western,110,115,109,6,0,4,16,0,2,0,0,0,120,0,4,"29 Jan 2026, 13:20:11","29 Jan 2026, 13:50:19",Hopping there will be increase in turn outs,The food was hot and delicious,The queue was neat and manageable,Today's failed taps were 16 which increased from yesterdays taps due to insufficient funds,Today successful taps was 109 which increased from yesterdays taps this was due to higher turn out,@Brenda Kamau Tapper Ting'ang'a Secondary school
,Kamondo Primary and Junior School,2026-01-29,"White rice ,western and 1 crate of Bananas",340,344,309,35,0,3,9,0,0,2,1,0,340,0,3,"29 Jan 2026, 12:40:27","29 Jan 2026, 13:30:42",Being on a Friday turn up may decrease slightly from today's as most parents tend not  to  top up at the end of the week,The food was tasty and nutritious,The queue was well managed by the ToD,09 failed taps an increse from 05 as more parents had not topped up on time,344 actual taps a rise from 340 as turn up was high due to presence of bananas in the menu,@SCwangengi -Kamondo primary school
,HGM Ting'ang'a Primary School,2026-01-29,White Rice and Western,710,714,0,714,0,5,3,2,6,0,0,0,710,0,5,"29 Jan 2026, 12:20:09","29 Jan 2026, 13:45:11",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps increased from 1 to 3,Actual meals served increased slightly from 711 to 714. Turn up was slightly higher.,@SL Ting'ang'a HGM Primary
,ACK Riabai Primary School,2026-01-29,White Rice and western,350,352,308,44,0,3,10,1,2,0,0,0,330,0,3,"29 Jan 2026, 12:25:54","29 Jan 2026, 13:55:00",Low projection because most kids in the lower classes always go home early without tapping.,The food was delicious,Kids know how to queue on their own,Failed taps today is 10 compared to yesterday's 12. At least 2 parents topped up their kids account,Successful taps today is 308 compared to yesterday's 316. The turn out was low though projection was met.,@Camilla (SC) ACK RIABAI PRIMARY
,P.C.E.A Karia Secondary School,2026-01-29,White rice and western,50,40,40,0,3,2,2,0,0,00,0,0,50,5,2,"29 Jan 2026, 13:15:42","29 Jan 2026, 13:35:50",We expect a rise in turnouts tomorrow,Food was delicious and enough,Line was well managed,The number of failed taps has increased from 01 to 02,The number of successful taps has decreased from 42 to 40,@Simon Tapper Karia secondary
,Riara Primary School,2026-01-29,Rice and Western,200,190,173,17,0,2,16,2,0,1,2,0,200,0,2,"29 Jan 2026, 12:20:34","29 Jan 2026, 13:30:38",We expect turn out to increase tomorrow,Food was very delicious,Easy queue management,Failed taps have increased from 8 to 16 some parents failed to top up for n time,"Successful taps have reduced from 182  to  173, this is because of increase in failed taps",@Jeniffer -(SC) Riara primary school
,Gathanji Comprehensive School,2026-01-29,Rice and Western,345,347,321,26,0,3,9,0,0,0,0,0,345,0,3,"29 Jan 2026, 12:44:35","29 Jan 2026, 13:41:11",We have projected 345 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 9 same as yesterday's parents didn't top up,Successful taps were 321 a decrease from 322 parents didn't top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Mungai Chengecha Primary School,2026-01-29,Rice and western,580,578,507,71,0,3,27,2,5,0.5,0.5,0,580,0,3,"29 Jan 2026, 12:45:25","29 Jan 2026, 13:50:30",Expecting a higher turn up tomorrow,Food was delicious,Queue was managed by the teacher on duty,Decrease in failed taps from 31 to 27 some parents topped up their accounts,"Increase in successful taps from 490 to 507 , we had less insufficient balances",@sc mungai c pry
,Kawaida Secondary School,2026-01-29,Rice and western,90,85,85,0,5,3,8,1,2,0,0,0,95,5,3,"29 Jan 2026, 13:20:06","29 Jan 2026, 13:40:14",We expect a higher turneout since grade 10 students are still joining the school,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 1 to 8 parents did not top up on time,Successful taps increased from 83 to 85  students topped up early,@Njeri kawaida secondary school
,St. Vincent Lioki Secondary School,2026-01-29,Rice ana western,190,187,187,0,0,3,10,0,0,0.9,1.05,0,180,0,3,"29 Jan 2026, 13:30:54","29 Jan 2026, 13:50:02",We envision a higher,The food was hot,The  Queue was managed,Failed taps increase from 10 to 9  parents had not topped up their account,Successful taps decreased.187 to 191 a drop students were absent,@Ann Tapper St. Vincent secondary
,St. Peters Ndumberi Secondary School,2026-01-29,Rice and green grams,495,474,461,13,0,4,23,2,10,164,192,0,510,0,4,"29 Jan 2026, 13:10:17","29 Jan 2026, 13:50:24",Expecting the above turn out.,The food was very delicious.,There was an easy queue management.,Today's failed taps were 23 compared to yesterdays which was 14.This is because some parents didn't top up.,Today's successful taps were 461 compared to yesterdays which was 443.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
,Kahunira Comprehensive School,2026-01-29,White Rice & Western Ndengu,750,743,681,62,0,4,14,0,0,5,0,0,740,0,4,"29 Jan 2026, 12:40:45","29 Jan 2026, 13:35:52",We are expecting the same turn out as today.,"Food was well prepared,hot, delicious & arrived on time.",Queue management was well executed by teacher on duty to eliminate long wait time.,"Failed taps decreased from 28 to 14, majority of parents made timely payment.","743 actual meals served today a decrease from 751 served yesterday,some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
,Kawaida Comprehensive School,2026-01-29,"White Rice, Western and Bananas",1110,1119,1067,52,0,6,43,0,7,0,0,0,1110,0,6,"29 Jan 2026, 12:30:46","29 Jan 2026, 13:35:53",Expecting higher turnout tomorrow,Kids enjoyed bananas,Well managed by the help of teachers on duty,Failed taps increased from 32 to 43 due to late payment,Actual meals increased from 1110 to 1119 due to higher turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,Githunguri Technical & Secondary School,2026-01-29,Rice and western,232,210,210,0,0,2,11,0,2,5,6,0,225,0,2,"29 Jan 2026, 13:30:04","29 Jan 2026, 14:00:14",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 11 which is a increase compared from 5 to 11 parents didn't top up,The actual meal served today 210 which is a decrease compared from 218 to 210 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kiairia Comprehensive School,2026-01-29,White Rice and Western,225,220,202,18,3,2,1,0,1,0,0,0,220,3,2,"29 Jan 2026, 12:55:22","29 Jan 2026, 13:20:41",We expect all kids to be present and all accounts to be updated.,The food was sweet.,Queue was orderly.,Failed taps increased from 0 to 1. Respective parents didn't topup the account.,Actual meals increased from 219 to 220. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
,PCEA Karia Comprehensive School,2026-01-29,White rice and western,480,484,431,53,5,3,7,0,1,0,0,0,485,7,3,"29 Jan 2026, 12:32:44","29 Jan 2026, 13:30:54",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 12 to 7 due to early payments,Actual meal increased from 467 to 484 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Benson Njau Primary School,2026-01-29,Rice and Western,430,394,349,45,0,3,26,1,3,9,10,0,410,0,3,"29 Jan 2026, 12:25:10","29 Jan 2026, 14:04:24",Anticipating a better turn out.,The food was well-prepared,The ques were neat and manageable,Failed taps increased from 24 to 26 due to delayed or forgotten top-ups by parents.,"Successful taps decreased from 373 to 349, turn up was low due to kids stew preference.",@Serah (SC) Benson Njau Primary
,Loreto Primary School,2026-01-29,White rice and western ndegu with bananas,405,410,365,45,0,3,19,0,0,0,0,0,400,0,3,"29 Jan 2026, 12:30:29","29 Jan 2026, 13:30:23",Hopefully more parents will top up early,Food was delicious with bananas to,Queue was well managed,Increase in failed taps from 18 to 19 some parents were late in payments,Increase in actual taps from 401 to 410 due availability of bananas plus more accounts were topped up,@SC Loreto primary
,Gicoco Primary School,2026-01-29,Rice and western,370,401,349,52,0,3,18,0,1,0,0,0,360,0,3,"29 Jan 2026, 12:30:44","29 Jan 2026, 14:00:50",Kids skip lunch on Friday and lower primary go home early,Food was delicious,Queue was managed by the teacher on duty,Failed taps reduced from 21 to 18 parents remembered to top up on time,Successful taps increased from 332 to 349 turn up was high because of bananas,@Anne (SC) Gicoco comprehensive
,Ciiko Primary,2026-01-29,Rice and Western,990,982,911,71,0,5,6,0,4,2,3,0,970,0,5,"29 Jan 2026, 12:40:57","29 Jan 2026, 13:31:04",We expect a slight decreased in meals served tomorrow being on Friday. Usually the turnout tends to decrease,Food was hot and delicious,Queue was managed by the teacher on duty.,Failed taps reduce by half from 12 to 6,Successful taps increased from 976 to 982,@Ciiko Comprehensive school -SL- Samy Migwi
,Maciri Primary School,2026-01-29,Rice and Western,425,400,364,36,0,3,22,2,0,6,7,0,415,0,3,"29 Jan 2026, 12:20:33","29 Jan 2026, 14:00:36",We expect a higher turn out,Food was enough and hot,Queues were manageable,Failed taps increased from 11 to 22;accounts had insufficient funds,Successful taps decreased from 382 to 364;turn out was low,@Claudiah(SC)Maciri Comprehensive
,Ting'ang'a Model  School,2026-01-29,White Rice and western,390,356,306,50,0,3,14,1,5,8,10,0,370,0,3,"29 Jan 2026, 12:40:08","29 Jan 2026, 13:40:16",We expect parents with failed taps to top up their accounts,Food was delicious,We had neat Queues,"Our failed taps decreased from 19 to 14,, parents remembered to top up on time","Our successful taps decreased from 325 to 306,,kids turn out was poor as most don't like western.",@Faith Mueni (SC) Ting'ang'a model.
,Kibubuti Primary School,2026-01-29,Rice and Western,520,534,482,52,0,3,18,0,1,0,0,0,525,0,3,"29 Jan 2026, 12:30:57","29 Jan 2026, 14:10:00",We expect numbers to increase,Food was very delicious,Line management was okay,Failed taps reduced from 25 to 18 some accounts were topped up,Actual meals increased slightly from 532 to 534 due to sufficient accounts,@Maureen mwaura SC kibubuti pry
,Cianda Secondary School,2026-01-29,White rice and western,145,138,137,1,0,3,5,1,7,0,0,0,145,0,3,"29 Jan 2026, 13:40:33","29 Jan 2026, 14:05:49",Expecting a higher turn out tomorrow.,Food was hot and delicious,Queue well managed,Failed taps decreased from 8 to 5,Successful taps increased from 136 to 137,@Valentine -Tapper Cianda Secondary
,Ndumberi Primary,2026-01-29,Rice and western,780,757,705,52,0,3,2,1,6,0,0,0,780,0,3,"29 Jan 2026, 12:10:48","29 Jan 2026, 13:58:57",Expecting same turn out as todays,Food was delicious,Easy queue management,Today's failed taps were 39 same as yesterday 39 some parents dint top up,Today's successful taps were 702 compared to yesterday 728 there  were only 2 manual deductions,@Ndumberi primary school
