Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gatitu Primary,2026-02-24,WHITE RICE AND GREEN GRAMS.,385,367,328,39,0,3,13,0,1,2,2,,370,1,3,"24 Feb 2026, 12:20:06","24 Feb 2026, 13:20:15",,Today's good tasted really great ..,I controlled the queues since teachers had a meeting...some learners disturbed but others were organized.,"Failed taps increased from 10 to  13...being the closing day,some parents never topped up at all.",Successful taps decreased from 387 to 367 resulted by students not availing to tap for their own reasons since they were present anticipating the closing day.,@Wambui ikonya SC Gatitu comprehensive
,William Ng'iru Secondary School,2026-02-24,Rice and green grams,560,544,544,0,0,4,21,0,0,0,0,,565,0,4,"24 Feb 2026, 12:40:04","24 Feb 2026, 13:20:17",,Food was hot and delicious,Queue management was smooth,"Failed taps today is 21 just the same previously, accounts not credited on time","Actual meals number slightly increased to 544 compared to 531, most accounts were credited",@Tapper Dennis -william Ng'iru Secondary
,Gatina Primary School,2026-02-24,White rice and Greengrams,465,463,392,71,0,3,13,0,1,0,0,,460,0,0,"24 Feb 2026, 12:40:02","24 Feb 2026, 13:27:11",,Kids have enjoyed Greengrams,Line was smooth and orderly,"Failed taps were 13 a decrease compared to yesterday's number of 18, majority of parents managed to credit accounts on time.",Actual meal served were 463 an increase compared to yesterday's number of 459.this and was due to high number of accounts had sufficient funds.,@Kang'ethe Dennis
,PCEA Matuguta Primary & Junior Secondary School,2026-02-24,Rice and Greengrams,465,454,413,41,3,3,20,0,2,3,3,,450,3,3,"24 Feb 2026, 12:30:13","24 Feb 2026, 13:30:17",,Food was delicious,Queue was well managed,Failed taps were 20 a decrease of 5 taps from yesterday's 25 failed taps .Respective parents had not topped up.,Actual meals were 454 a decrease of 10 taps from yesterday's 464 actual meals . Some students had failed taps and others were absent,@Matuguta primary
,Gitombo Primary School,2026-02-24,White rice and Green grams,175,171,153,18,0,2,6,0,0,1,1,,175,0,2,"24 Feb 2026, 12:40:13","24 Feb 2026, 13:15:22",,Food was delicious learners enjoyed.,Queue was manageable.,Today failed taps was 6 an increase of 1 from 5 yesterday parents did not top accounts on time.,Actual meals served today was 171 a decrease of 3 from 174 due to more failed taps.,@Veronica Mwaura -S/C- Gitombo primary
,Thuita Primary School,2026-02-24,Rice and Green grams,190,158,126,32,0,2,10,0,0,8,10,,180,0,2,"24 Feb 2026, 09:55:49","24 Feb 2026, 10:40:58",,Food was delicious,Queue management was smooth,Number of failed taps increased from 6 to 10 because some parents forgot to top up,Number of actual meals decreased from 211 to 158 because today was our last day of food delivery,@SC Thuita Comprehensive school
,Gathugu Primary School,2026-02-24,Rice and GG,250,240,217,23,0,2,9,0,0,7,2,,230,0,2,"24 Feb 2026, 12:30:02","24 Feb 2026, 13:40:05",,Food was delicious,Queue management was smooth and orderly,"Actual meals severed today were 240 few kids missed school, heading to midterm break",We had 9 failed taps whose parents forgot to top up on time,@SC Gathugu Comprehensive School
,Kagema Secondary School,2026-02-24,Rice and Greengrams,225,229,229,0,0,2,11,0,2,3,0,,220,0,2,"24 Feb 2026, 13:05:00","24 Feb 2026, 13:30:06",,Food was delicious,Queue was manageable,Fail tap was constant of 11,Successful tap was a decrease of 229 while yesterday was 239,@Tapper Kagema secondary
,Kiawairia Secondary School,2026-02-24,Rice and green grams,50,55,55,0,0,2,5,0,0,0,0,,55,0,2,"24 Feb 2026, 13:25:14","24 Feb 2026, 13:45:19",,Food was appetizing and hot,Line management was transitioning good,Number of failed taps increased from 3 to 5 parents didn't top up their accounts on time,Number of actual meals increased from 53 to 55 students turned out well because of the ongoing exams,@Patrick Kariuki Kiawairia secondary school Tapper
,PCEA Mitahato Secondary School,2026-02-24,Rice and green grams,40,39,39,0,0,2,3,0,0,0,0,,40,0,2,"24 Feb 2026, 13:00:41","24 Feb 2026, 13:30:10",,Lunch was delicious,Students waited calmly to be served,There were 3 failed taps today less one compared to yesterday because parents topped up on time,The number reduced by 3 compared to yesterday's because there were 3failed taps today,"@minne,Tapper Mitahato Secondary"
,Ndireti Primary School,2026-02-24,White Rice & gg,190,194,167,27,0,0,13,0,1,0,0,,200,0,2,"24 Feb 2026, 12:40:50","24 Feb 2026, 13:10:54",,The Food was delicious,I managed the queue  well.,We had 13 failed a decrease compared to yesterdays 15 .Parents failed to top up,We had 194 actual taps a decrease compared yo yesterdays 198.Turn out was low,@SC Sharon _Ndireti primary
,Komothai Primary School,2026-02-24,White rice and Green grams,185,173,157,16,0,2,7,0,1,8,4,,185,0,2,"24 Feb 2026, 12:30:11","24 Feb 2026, 13:35:17",,Food was yummy,Kids were organized and punctual,Failed taps were 7 just like yesterday parents forgot to top up,"Actual meals decreased from 178 to 173, some students were absent",@SC Komothai Comprehensive
,Mathanja Priamry School,2026-02-24,rice and green grams,200,206,183,23,0,2,4,0,0,0,0,,0,0,0,"24 Feb 2026, 12:10:53","24 Feb 2026, 13:05:59",,food was delicious,I managed the queue without any assistance,today we had 4 failed taps same as yesterday. parents didn't top-up their accounts.,today we had 206 actual meals served an increase by 2 compared to yesterday. more kids were present today.,@mathanja primary school
,Ngewa Primary School,2026-02-24,Rice and GG,285,264,233,31,0,2,30,0,4,5,6,,290,0,2,"24 Feb 2026, 12:00:03","24 Feb 2026, 13:30:05",,The food was delicious,Queue was transitioning well from class to class,We had 30 failed taps today which is an increase from 19 yesterday,We had 264 actual meals served today which is a decrease from 287 yesterday,@Ngewa primary school.
,Njunu Primary School,2026-02-24,Rice and g.g,265,240,211,29,0,2,10,0,2,6,8,,260,,2,"24 Feb 2026, 12:20:41","24 Feb 2026, 13:00:17",,Food was delicious,Line transition was well managed,We had an increase from 3 to 10,We had a decrease from 264 to 240 most kids missed school today,@Sc Elizabeth -Njunu primary school
,Nyaga Secondary School,2026-02-24,Rice and Green grams,350,325,325,0,0,3,34,0,0,7,8,,320,0,3,"24 Feb 2026, 12:10:40","24 Feb 2026, 12:50:49",,Food was hot and delicious,Line was manageable,"Had an increase from 27 to 34,,,7 student's accounts had no funds","Had a decrease from 339 to 325,,,low turn up was experienced",@Hellen Tapper P.C.E.A Nyaga Senior School
,Gathiruini Primary School,2026-02-24,Rice and Green grams,235,229,202,27,0,2,8,0,0,5,2,,230,0,2,"24 Feb 2026, 12:35:04","24 Feb 2026, 13:30:11",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 8 same as yesterday this is because parents didn't top up their accounts on time,Actual meals served today were 229 a decrease from 237 this is because parents didn't top up their accounts on time,@Catherine Wanjiru
,Nyaga Primary School,2026-02-24,Rice and Greengrams,430,400,344,56,0,3,29,0,2,7,8,,480,0,3,"24 Feb 2026, 12:30:23","24 Feb 2026, 13:20:48",,The food was savoury,The line was well managed,The number of failed taps reduced from 32 to 29.Some accounts had not been topped up,The number of actual meals served reduced from 468 to 400. Being closing day attendance is low,@SL Nyaga Primary and Junior School-Gladys
,Giathieko Primary School,2026-02-24,Rice and Gg,140,124,109,15,0,2,2,0,0,3,3,,195,0,2,"24 Feb 2026, 13:00:41","24 Feb 2026, 13:20:47",,Food was delicious,Line was smooth,From 6 failed taps to 2 students parents  topped up accounts.,From 190 to 124 fur to students absenteeism,"@SC, Giathieko Comprehensive -Rose"
,Githiga Primary,2026-02-24,White rice and Green grams,415,401,363,38,0,3,35,0,0,0.5,1,,420,0,3,"24 Feb 2026, 12:25:33","24 Feb 2026, 13:33:37",,Food was sweet and delicious,Line Management was smooth,Failed taps decreased by 3 from 38.parents didn't  top up.,Actual meals  decreased by 4 from 405.turn out  decreased  slightly,@SC - Githiga Comprehensive
,Kiambururu Comprehensive School,2026-02-24,White Rice and GG,265,268,237,31,0,3,12,0,0,0,0,,270,0,3,"24 Feb 2026, 11:50:00","24 Feb 2026, 12:50:06",,The food was hot and delicious.The kids enjoyed,Line management was smooth and fast.The TOD assisted,The failed taps were 12 same as yesterday.This is because parents failed to top up on time,Actual meals served increased from 263 to 268.There was a better student turnout today,@Kiambururu Comprehensive School
,Kanjai Primary,2026-02-24,White Rice and Green Grams,430,413,361,52,0,3,20,0,3,0,0,,420,0,3,"24 Feb 2026, 12:40:38","24 Feb 2026, 13:30:52",,The food was delicious and enough.,The queue was well managed.,There was an increase in number from 8 to 20 most accounts were not topped up on time.,"There was a decrease in number from 425 to 413 , most kids were absent and some did not eat today.",@Immaculate-SC Kanjai Primary
,Githima Primary,2026-02-24,White rice and green grams,265,240,213,29,0,2,11,0,0,5,6,,260,3,2,"24 Feb 2026, 10:55:03","24 Feb 2026, 11:50:17",,The meal was delicious,"With the help of the deputy headteacher, queue management was smooth and orderly",We had 11 failed taps which is an increase from yesterday's 6 failed taps.Some parents forgot to top up on time.,We had 240 actual meals served which is a decrease from yesterday's 262 actual meals served.Some kids were absent while other accounts were not topped up on time,@Brenda kamawe Githima primary and junior secondary school
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-02-24,Rice and Greengrams,280,280,251,29,0,2,23,0,1,0,0,,280,0,2,"24 Feb 2026, 12:22:03","24 Feb 2026, 13:17:13",,The food was delicious,The queue was well managed by the school coordinator,"The number of failed taps rose from 9 to 23, some accounts had insufficient balances","The number of actual meals dropped from 285 to 280, parents failed to make timely payments for their kids",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
