Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,St. Peters Ndumberi Secondary School,2026-03-09,Rice to beans,500,488,499,11,0,4,10,0,0,0,0,0,510,0,4,"9 Mar 2026, 13:00:45","9 Mar 2026, 13:35:35",Expecting the above projection.,The food was very delicious,There was an easy queue management,Today's failed taps were 10 compared to Fridays which was 9.This is because a parent didn't top up.,Today's successful taps were 499 compared to Fridays which was 470.This is because there was an increase in the turn out.,@St Peters Ndumberi secondary
,PCEA Githunguri Comprehensive School,2026-03-09,White rice and beans,450,450,399,51,0,3,20,0,1,0,0,0,400,0,3,"9 Mar 2026, 12:40:30","9 Mar 2026, 13:25:38",There being games the turn up decreases due to some learners carrying snacks,Food was good,Line was managed with the help of TOD,"Failed taps were 20 an increase from previous 15,,,respective parents didn't top up on time","Successful taps were 399 a decrease from Friday's 410,,turn up was abit low",@SC- Githunguri Comprehensive
,Kiambaa Comprehensive School,2026-03-09,White rice and beans,250,200,185,15,0,3,22,0,0,0,0,0,220,0,3,"9 Mar 2026, 12:40:20","9 Mar 2026, 13:35:27",Expecting alower projection since kids will be sent home,Food was hot and delicious,Queue was well managed by the help of the teacher on duty,Failed taps decreased from 23 to 22 due to delay in payments,Successful taps decreased from 246 to 200 due to delay in payments and low school turnout since kids were sent home for school fees,@Tabitha wairimu
,St. Augustine Gatono Primary,,,180,160,147,,2,3,3,1,0,,3,,170,2,3,"9 Mar 2026, 12:30:26","9 Mar 2026, 13:30:32",Expecting higher turn out tomorrow,Food was delicious,Queue was well managed,Failed taps decreased from 9 to 3 as parents topped up on time,*Successful taps decreased from 150 to 147 because of absenteeism of kids,@Anne Njoroge -SC St.?Augustine
,St. Joseph Gathanga Secondary School,,,55,47,47,,0,3,1,0,0,,0,,55,0,3,"9 Mar 2026, 13:15:19","9 Mar 2026, 13:20:24",We expect a high  turnout tomorrow,Food was hot and delicious.,The Queue was well  managed by the TOD,The number reduced from 3 to 1 because of sufficient funds,*The number increased from 43 to 47 because of high turnout.,@Oness Tapper St. Joseph high-school Gathanga
,HGM Ting'ang'a Secondary School,2026-03-09,Rice and Beans,90,95,95,3,2,2,4,0,1,,0,0,100,2,2,"9 Mar 2026, 13:00:17","9 Mar 2026, 13:15:28",Projection to be meet,Well organaized,Well managed,Failed taps reduced due to accounts recharge,"Successful taps increased,,,,,some students resumed school today",@Linnet Tapper Ting'ang'a HGM Sec
,St. Vincent Lioki Secondary School,2026-03-09,Rice ana beans,170,169,169,0,0,2,7,0,2,0.3,0.35,0,175,0,2,"9 Mar 2026, 13:20:16","9 Mar 2026, 13:50:26",a higher number tomorrow,The food was hot,Queue was managed,Failed taps by7to7 parents had not topped up their account,Successful taps increase by 40 parents topped up their account,@Ann Tapper St. Vincent secondary
,Riara Secondary School,2026-03-09,White Rice & Beans,105,93,93,0,0,2,4,0,1,1,2,0,100,0,2,"9 Mar 2026, 13:10:00","9 Mar 2026, 13:40:00",We expect that the turnout will be higher as from tommorow. Today was very low,Food quality & quantity was okay,Easy queue management,Successful taps were 93 a decline of 3 from fridays 96.,Failed taps were 4 a decline of 3 from fridays 7. Some parents topped up,@Tapper Riara Sec
,Kiairia Secondary School,2026-03-09,Rice and Beans,55,50,50,0,0,2,3,0,1,0,0,0,55,0,2,"9 Mar 2026, 13:13:24","9 Mar 2026, 13:30:36",I expect a higher number tomorrow and those with insufficient to be topped,The food was good,Line management was smooth,Failed taps today was 3,Successful taps today was 50,@Janet tapper kiairia secondary
,Cianda Secondary School,2026-03-09,White rice and beans,135,131,130,1,0,3,10,0,0,1.2,1.4,0,135,0,3,"9 Mar 2026, 13:20:43","9 Mar 2026, 13:45:51",Expecting a higher turn out tomorrow,Food was hot and delicious,Queue well managed,Failed taps decreased from 19 to 10,Successful taps increased from 128 to 130,@Valentine -Tapper Cianda Secondary
,Kawaida Secondary School,2026-03-09,Rice and beans,90,81,81,0,5,3,7,1,0,0,0,0,95,5,3,"9 Mar 2026, 13:20:16","9 Mar 2026, 13:40:19",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 3to 7 parents topped up late,Successful taps increased from 76 to 81 parents topped up on time,@Njeri kawaida secondary school
,AK Magugu Comprehensive School,2026-03-09,White rice and beans,380,382,343,39,0,3,11,0,0,0,0,0,385,0,3,"9 Mar 2026, 12:25:31","9 Mar 2026, 13:25:40",We expect a higher turnout tomorrow,The food was delicious,The queue was orderly,The number of failed taps increased from 9 to 11. Respective accounts had not been topped,The number of successful taps increased from  295 to 343. There was a higher turnout today,@SC Margaret Maigua - Ak magugu comprehensive
,P.C.E.A Ngemwa Secondary School,2026-03-09,White Rice and beans,200,181,181,0,0,3,11,1,7,5,10,0,200,0,3,"9 Mar 2026, 12:40:58","9 Mar 2026, 13:10:01",Students with insufficient balances will top up their accounts on time.,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps remained at 11, students with insufficient balances reminded to top up their accounts","Number of successful taps decreased from 183 to 181, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,Kiababu Primary School,2026-03-09,Rice and beans,250,258,233,25,0,2,6,0,0,0,0,0,260,0,2,"9 Mar 2026, 12:40:12","9 Mar 2026, 13:30:18",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 18 to 6 as most parents managed to pay on Time,Successful taps increased from 237 to 258 as some parents managed to pay on Time,@kiaibabu primary school
,Kamondo Primary and Junior School,2026-03-09,White rice and Beans,300,320,283,37,0,3,9,0,3,00,0,0,320,0,3,"9 Mar 2026, 12:40:43","9 Mar 2026, 13:30:53",We expect turn up to be same as today's,The food was well cooked,The queue was well managed by the TOD,09 failed taps a decrease from 24 as more parents had topped up kids accounts on time,283 Successful taps a rise from 252 as turn up was high today,@SCwangengi -Kamondo primary school
,Kiairia Comprehensive School,2026-03-09,White Rice and beans,220,205,187,18,3,2,3,0,2,2,2,0,220,3,2,"9 Mar 2026, 12:55:26","9 Mar 2026, 13:30:49",We expect all kids to be present and all accounts to be updated.,The food was delicious,Queue was orderly,Failed taps decreased from 5 to 3.Respective parents didn't update their accounts.,Successful taps increased from 184 to 187. We had a higher turnout.,@SC Lilian - Kiairia comprehensive
,PCEA Karia Comprehensive School,2026-03-09,White rice and beans,420,425,378,47,6,3,13,0,3,0,0,0,430,7,3,"9 Mar 2026, 12:30:29","9 Mar 2026, 13:35:36",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 35 to 13 due to early payments,Successful taps increased from 334 to 378 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Gathanji Secondary School,2026-03-09,White rice and beans,55,57,57,0,0,2,2,0,0,0,0,0,58,0,2,"9 Mar 2026, 13:20:54","9 Mar 2026, 13:26:22",We expect a higher turnout tomorrow compared to today.,Food was sweet and delicious,The queue was well managed by the teacher on duty,There was no change in the number of failed taps from 2 to 2 since parents did not top up their accounts.,There was an increase in the number of succeful taps from 53 to 57 since parents toped their  accounts,@Purity _ tapper Gathanji sec.
,Kibubuti Primary School,2026-03-09,Rice and Beans,530,531,480,51,0,3,25,0,2,0,0,0,530,0,3,"9 Mar 2026, 12:29:04","9 Mar 2026, 14:00:16",We expect a higher turnout tomorrow,Food was delicious,Line was well managed,Failed taps reduced from 39 to 25 some parents paid on time,Actual meals increased from 495 to 531 due to good turnout,@Maureen mwaura SC kibubuti pry
,Gatatha Comprehensive School,2026-03-09,White rice and beans,150,151,126,25,0,2,17,0,3,0,0,0,150,0,2,"9 Mar 2026, 12:45:45","9 Mar 2026, 13:30:50",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 18 to 17 due to early payment,Actual meals served have increased from 136 to 151 due to additional payment,@Mourine mwangi-SC Gatatha primary
,HGM Ting'ang'a Primary School,2026-03-09,White Rice and Beans,500,513,471,42,0,3,30,1,16,0,0,0,520,0,3,"9 Mar 2026, 12:20:26","9 Mar 2026, 13:30:21",Expecting kids to replace tags.,Food was hot and delicious,Queue management was good,Failed taps decreased from 35 to 30. Some parents topped up.,Actual meals served decreased from 538 to 513. Manual taps were restricted.,@SL Ting'ang'a HGM Primary
,Loreto Primary School,2026-03-09,White rice and Beans,420,412,366,46,0,3,18,0,5,2,2.4,0,420,0,3,"9 Mar 2026, 12:30:11","9 Mar 2026, 13:35:32",Hopefully more parents top up early,Food was delicious,Queue was well managed,Increase in failed taps from 16 to 18 some parents were late in payments,Decrease in actual taps from 423 to 412 due high number of insufficient funds.,@Fiona SC Loreto primary
,Mungai Chengecha Primary School,2026-03-09,White Rice and Beans,450,469,434,35,0,3,30,0,8,0,0,0,480,0,3,"9 Mar 2026, 12:20:29","9 Mar 2026, 13:30:35",Projection was met,Food was delicious,Excellent queue management,Failed taps decreased from 35 to 30 due to timely top ups from some accounts,Actual meals served decreased from 513 to 469 due to 0 manual deductions,@Charlotte- SC Mungai Chengecha Primary
,Kawaida Comprehensive School,2026-03-09,White Rice and Beans,1020,1000,957,43,0,6,47,0,10,5.62,6.72,0,1020,0,6,"9 Mar 2026, 12:30:11","9 Mar 2026, 13:40:19",Expecting higher turnout tomorrow,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps reduced from 51 to 47 due to early payment,Actual meals remained 1000 due to low turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,Ngemwa Primary and Junior School,2026-03-09,WHITE RICE AND BEANS,220,212,192,20,0,0,7,0,2,0,0,0,210,0,2,"9 Mar 2026, 12:40:16","9 Mar 2026, 13:25:19",We expect the same turnup tomorrow with less manual deductions.,Food was delicious.,Line management was successful.,Failed taps decreased from 17 to 7. Most parents did top up on time.,Meals served decreased from 225 to 212. Some kids were absent.,@SC Lucy - Ngemwa primary
,Chief Wandie Primary School,2026-03-09,Rice and beans,355,385,346,39,0,1,19,0,1,0,0,0,380,0,1,"9 Mar 2026, 12:40:00","9 Mar 2026, 14:20:00",Projecting 380 because hoping for same turnout as today,Food was and delicious,Line management was excellent,19 failed taps compared to Friday’s 14 a slight increase due to insufficient balances,385 actual meals served compared to Friday’s 355 today’s turnout was great,@Washeke-SC-Chief Wandie Pri
,Kahunira Secondary School,2026-03-09,White Rice and beans,145,154,154,0,0,2,3,0,0,0,0,0,160,0,2,"9 Mar 2026, 12:55:04","9 Mar 2026, 13:25:12",Expecting students who had failed taps to top up their account,Food was hot and delicious,Line was well managed by TOD,"Failed taps increased from 1 to 3 , parents didn't top up on time","Meal served today increased from 92 to 154,, students have resumed back to school",@Tapper kahunira secondary
,Kamondo Secondary School,2026-03-09,White rice and beans,125,116,116,0,0,2,5,0,2,0,0,0,125,0,2,"9 Mar 2026, 13:30:23","9 Mar 2026, 13:50:27",Expecting  a higher  turn out than today,Food was tasty,Queue management was excellent,Decrease  from 7 to 5 as accounts  were topped  on time,Increase  from 105 to 116 as turn out was great,"@Esther, Tapper kamondo secondary school"
,Ciiko Primary,2026-03-09,Rice and Beans,980,971,889,82,0,5,17,0,8,2,3,0,580,0,0,"9 Mar 2026, 12:30:54","9 Mar 2026, 13:35:59","We haved games tomorrow and we  have low meals taken on games days . Games will be held at githunguri primary for primary school and kahunira primary for junior school we still have grade 1to 3 who will be served in school. Here is the break down: LOWER PRIMARY ( at Ciiko) - 280  , Upper Primary Grade 4- 6  ( at Kahunira primary) -180 , Junior secondary (  at Githunguri primary) - 120.",Food was hot and delicious,Queue was managed by teacher on duty,Failed taps Increased from 14 to 17,Actual meals served increased from 967 to 971,@Ciiko Comprehensive school -SL- Samy Migwi
,Kahunira Comprehensive School,2026-03-09,White Rice & Beans,740,708,631,77,0,5,21,0,2,5,5,0,480,0,4,"9 Mar 2026, 12:40:23","9 Mar 2026, 13:33:30","Grade 7,8 &9 will be going for games tomorrow and won't be feeding with us hence lower projection.","Food was hot, delicious & arrived on time.",Queue management was well maintained by teacher on duty.,Failed taps remained the same as on Friday which were (21) respective parents didn't top up.,"708 actual meals served today,a decrease from 732 served on Friday, being on Monday majority of students were upset.",@Mwangi Mary Kahunira Comprehensive
