Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,PCEA Githunguri Comprehensive School,2026-02-10,White rice and western,430,465,428,37,0,3,22,0,2,0,0,0,460,3,3,"10 Feb 2026, 12:40:44","10 Feb 2026, 13:25:51",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 22 an increase from yesterday's 16,,respective parents didn't manage to top up on time",Successful taps were 428 an increase from yesterday's 393 due to a good turn up,@SC- Githunguri Comprehensive
,PCEA Karia Comprehensive School,2026-02-10,White rice and western,500,490,438,52,7,3,12,0,4,2,3,0,495,8,3,"10 Feb 2026, 12:30:50","10 Feb 2026, 13:30:59",We expect a higher turn out tomorrow,Food was delicious,Queue was well managed by the teacher on duty,"We had 12 failed taps same as yesterday,same parents didn't top up their account",Successful taps increased from 431 to 438 due to a higher turn out today,@Mary SC PCEA Karia comprehensive
,Gathanji Comprehensive School,2026-02-10,"Rice, Western and BANANAS",340,354,328,26,0,3,10,0,2,0,0,0,345,0,3,"10 Feb 2026, 12:29:40","10 Feb 2026, 13:35:47",We have projected 345 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 10 an increase from 9 parents didn't top up on time,Successful taps were 328 an increase from 300 due to presence of bananas,@SC Kepha Wangengi_Gathanji Comprehensive school
,Cianda Secondary School,2026-02-10,White rice and western,175,134,133,1,0,3,13,1,0,3,4,0,145,0,3,"10 Feb 2026, 13:20:38","10 Feb 2026, 13:45:46",Expecting a higher turn out tomorrow,Food was hot and very,Queue well managed,Failed taps increased from 7 to 13,Successful taps increased from 132 to 133,@Valentine -Tapper Cianda Secondary
,Gathanji Secondary School,2026-02-10,White rice and western,64,57,57,0,0,2,1,0,1,2.1,2.4,0,60,0,2,"10 Feb 2026, 13:25:48","10 Feb 2026, 13:30:58",We expect a higher turnout tomorrow compared to today.,Food was sweet and delicious.,The queue was well managed by the teacher on duty.,There was a decrease in the number of failed taps from 2to 1 since  parents toped up their accounts.,There was a decrease in the number of successful taps from 62 to 57 since there was low turnout,@Purity _ tapper Gathanji sec.
,Gatatha Comprehensive School,2026-02-10,White Rice and western,160,156,134,22,0,2,5,0,2,1,1.2,0,160,0,2,"10 Feb 2026, 12:45:25","10 Feb 2026, 13:30:30",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased from 13 to 5 due to early payment,Actual meals served have increased from 148 to 156 due to additional payment,@Mourine mwangi-SC Gatatha primary
,Kawaida Comprehensive School,2026-02-10,White Rice and Western,1090,1109,1066,43,0,6,30,4,9,0,0,0,1100,0,6,"10 Feb 2026, 12:30:03","10 Feb 2026, 13:20:10",Expecting higher turnout tomorrow,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps decreased from 48 to 30 due to early payment,Actual meals increased from 1058 to 1109 due to early payment,@JULIA-SL KAWAIDA COMPREHENSIVE
,Kiairia Comprehensive School,2026-02-10,White Rice and Western,220,218,199,19,3,2,1,0,0,0,0,0,220,3,2,"10 Feb 2026, 12:55:45","10 Feb 2026, 13:25:55",We expect all kids to be present and all accounts to be updated.,The food was delicious,Queue was orderly,We had 1 failed taps same as yesterday. Respective parent didn't topup the account.,Successful taps increased from 190 to 199. We had a higher turnout today.,@SC Lilian - Kiairia comprehensive
,AK Magugu Comprehensive School,2026-02-10,"White rice, western and bananas",400,431,389,42,0,3,6,1,2,0,0,0,420,0,3,"10 Feb 2026, 12:25:00","10 Feb 2026, 13:25:14",We expect a lower turnout since there will be no bananas,The  food was delicious,The queue was orderly,The number of failed taps reduced from 8 to 6. Respective accounts had not been topped up,The number of successful taps increased from 351 to 389. There was a high turnout because of the bananas,@SC Margaret Maigua - Ak magugu comprehensive
,ACK Riabai Primary School,2026-02-10,White Rice and western plus Bananas,350,369,325,44,0,3,9,2,2,0,0,0,350,0,3,"10 Feb 2026, 12:15:48","10 Feb 2026, 13:50:53",Expecting the turn out to be good,The food was delicious,Kids know how to queue on their own,Failed taps today is 9 compared to yesterday's 12. Most parents topped up their kids account,Successful taps today is 325  compared to yesterday's 307. The kids turn out was great due to Bananas.,@Camilla (SC) ACK RIABAI PRIMARY
,P.C.E.A Ngemwa Secondary School,2026-02-10,White rice and Western,200,217,217,0,0,3,3,0,0,0,0,0,210,0,3,"10 Feb 2026, 12:40:55","10 Feb 2026, 13:10:00",Students with insufficient balances will top up their accounts on time.,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps decreased from 7 to 3, students with insufficient balances topped up their accounts on time","Number of successful taps increased from 192 to 217, students with insufficient balances topped up their accounts on time",@Nicholas Tapper PCEA Ngemwa Secondary
,HGM Ting'ang'a Secondary School,2026-02-10,White Rice and Western,95,91,88,3,0,2,2,0,0,0,0,0,95,0,2,"10 Feb 2026, 12:55:00","10 Feb 2026, 13:05:13",Projection was not met,Food was hot and delicious,Excellent queue management,Failed taps decreased from 8 to 2,Actual meals served increased from 85 to 91 due to a higher turnout,@Tapper-Hgm Ting'ang'a Sec Sch
,Githunguri Technical & Secondary School,2026-02-10,Rice and western,232,228,228,0,0,2,6,0,0,1,1,0,230,0,2,"10 Feb 2026, 13:25:58","10 Feb 2026, 13:55:11",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 6 which is an increase compared from 6 to 4 parents didn't top up,Actual meal served today was 228 which is an increase compared from 218 to 228 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Kiairia Secondary School,2026-02-10,Rice and western,55,48,48,0,0,2,2,0,0,0,0,0,50,0,2,"10 Feb 2026, 13:13:21","10 Feb 2026, 13:30:30",I expect a higher number and those were insufficient to top up their accounts,Food was well cooked,Line management was smooth,Failed taps today was 2,Successful taps decreased from 53 to 48 some students were sent home to shave their hair,@Janet tapper kiairia secondary
,Kiababu Primary School,2026-02-10,Rice and western,260,256,231,25,0,2,6,0,1,1,1,0,260,0,2,"10 Feb 2026, 12:40:23","10 Feb 2026, 13:30:29",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps decreased from 14 to 6 as some parents managed to pay on Time,Successful taps Increased from 245 to 256 as some parents managed to pay on Time,@kiaibabu primary school
,St. Vincent Lioki Secondary School,2026-02-10,Rice and western,175,198,198,0,0,3,6,0,2,00,0,0,180,0,3,"10 Feb 2026, 13:20:27","10 Feb 2026, 13:40:31",We envision a higher number,The food was hot,Queue was managed,Failed taps decreased 2parents topped up their account,Successful taps increase by 31parents topped up their account,@Ann Tapper St. Vincent secondary
,Maciri Primary School,2026-02-10,Rice and Cowpeas,400,430,389,41,0,3,17,1,1,0,0,0,420,0,3,"10 Feb 2026, 12:25:21","10 Feb 2026, 13:45:22",We expect a similar projection,Food was delicious,Queues were manageable,Failed taps increased to 17; accounts had insufficient funds,Successful taps increased to 389;turn out was high;kids enjoyed cowpeas and bananas,@Claudiah(SC)Maciri Comprehensive
,Ciiko Primary,2026-02-10,Rice and Western,980,966,894,72,0,5,16,0,8,5,7,0,975,0,0,"10 Feb 2026, 12:30:37","10 Feb 2026, 13:30:55",With a change  of meals to beans tomorrow we expected the turnout to increase,Food was hot and delicious,Queue was managed by teacher on duty,Failed taps increased increase by 1 from 15 to 16,Successful taps decreased from 902 to 894,@Ciiko Comprehensive school -SL- Samy Migwi
,St. Joseph Riabai Secondary School,2026-02-10,"Rice, western and bananas",130,113,113,0,0,3,23,0,1,4,3,0,125,0,3,"10 Feb 2026, 12:30:25","10 Feb 2026, 13:00:33",We expect more students,The food was delicious,The line was well managed,Failed taps increased from 22 to 23 this is because some students had not topped up their accounts,Successful taps decreased from 115 to 113 this is because some students had insufficient funds,@Kwamboka (T) St.?joseph riabai secondary
,HGM Ting'ang'a Primary School,2026-02-10,White Rice and Western,565,536,527,9,0,5,46,4,1,0,0,0,550,0,5,"10 Feb 2026, 14:11:34","10 Feb 2026, 14:11:38",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps decreased from 51 to 46. A few parents topped up.,Actual meals served increased from 527 to 536. Parents topped up.,@SL Ting'ang'a HGM Primary
,Kibubuti Primary School,2026-02-10,Rice and Western,550,557,502,55,0,3,27,0,5,0,0,0,530,0,3,"10 Feb 2026, 12:30:00","10 Feb 2026, 14:10:03",A projection of 530 because there's no bananas,Food was delicious,Line management was okay,Failed taps increased from 16 to 27 some parents failed to pay on time,Actual meals increased from 540 to 557 due to bananas,@Maureen mwaura SC kibubuti pry
,Loreto Primary School,2026-02-10,White rice and western,430,419,373,46,0,3,13,0,1,2.75,3.3,0,420,0,3,"10 Feb 2026, 12:15:45","10 Feb 2026, 12:20:53",Hopefully more parents top up,Food was delicious,Queue was well managed,Increase in failed taps from 9 to 13 due most parents didn't top up on time,Decrease in actual taps from 413 to 419 due insufficient funds,@Fiona SC Loreto primary
,Chief Wandie Primary School,2026-02-10,"Rice ,Western and Bananas",330,356,319,37,0,1,12,2,3,0,0,0,350,0,1,"10 Feb 2026, 12:40:00","10 Feb 2026, 13:50:00",Projecting 350 hoping for kids with insufficient balances will have their accounts topped up,Food was hot and delicious,Line management was excellent,12 failed taps compared to yesterday’s 19 due to insufficient balances,356 compared to yesterday’s 316 today’s turnout was great because we had bananas,@Washeke-SC-Chief Wandie Pri
,Ngemwa Primary and Junior School,2026-02-10,WHITE RICE AND WESTERN,215,227,202,25,0,2,0,2,0,0,0,0,220,0,2,"10 Feb 2026, 12:30:39","10 Feb 2026, 13:30:42",We expect a similar turnout tomorrow.,"The rice was well cooked with separate grains, making it easy to serve, and the learners enjoyed it.",Line was well managed by the school coordinator.,"Failed taps dropped from 9 to 0, thanks to timely parent top-ups.","Meals served increased from 214 to 227, supported by good meal quality and full parent compliance on payments.",@SC Lucy - Ngemwa primary
,Kahunira Comprehensive School,2026-02-10,"White Rice, Western Ndengu & Bananas",740,754,688,66,0,4,16,1,3,00,0,0,740,0,4,"10 Feb 2026, 12:40:52","10 Feb 2026, 13:35:59",Normal school program,"Food was well prepared,hot, delicious and arrived on time.",Queue management was well conducted by teacher on duty.,Failed taps remained constant just like yesterday (16) respective parents didn't top up.,"754 actual meals Served today,an increase from 728 served yesterday,this increase has  bn attributed by distribution of bananas today.",@Mwangi Mary Kahunira Comprehensive
,St. Augustine Gatono Primary,,,180,180,165,,2,3,2,0,1,0,0,,180,2,3,"10 Feb 2026, 12:30:10","10 Feb 2026, 13:30:18",Expecting higher turn out tomorrow,Food was delicious,Queue was well managed,Failed taps remained 2,Successful taps increased from 161 to 165 as parents topped up on time,@Anne Njoroge -SC St.?Augustine
,Njenga Karume Comprehensive School,,,200,207,195,,0,3,14,0,2,0,0,,210,0,3,"10 Feb 2026, 12:40:43","10 Feb 2026, 13:20:48",Expecting a better number,No kids came back for second serving,Queue was well managed by techer on duty,Failed taps reduced from 19 to 14 as many parents topped up,Successful taps increased from 177 to 195 because many parents had topped up.,@Eliud Nderu Sc Njenga karume comprehensive
,St. Joseph Gathanga Secondary School,,,55,52,52,,0,3,1,0,0,0,0,,55,0,3,"10 Feb 2026, 13:15:02","10 Feb 2026, 13:20:10",We expect the same number tomorrow,Food was hot and delicious.,The Queue was well managed by the TOD,The number reduced from 2 to 1 because of sufficient funds,The number increased from 48 to 52 because of high school turnout,@Oness Tapper St. Joseph high-school Gathanga
