Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Nyaga Primary School,2026-03-03,Rice and Beans,480,512,451,61,0,3,18,0,1,0,0,,510,0,3,"3 Mar 2026, 12:40:23","3 Mar 2026, 13:30:28",,The food was yummy,The line was well managed,The number of failed taps increased from 16 to 18.Some accounts had not been topped up.,The number of actual meals served increased from 436 to 512.Most kids came for lunch,@SL Nyaga Primary and Junior School-Gladys
,Gathugu Primary School,2026-03-03,Rice and Beans,250,255,230,25,0,2,11,0,0,0,0,,265,0,2,"3 Mar 2026, 12:30:04","3 Mar 2026, 13:30:10",,Food was delicious,Queue was orderly and transitioned well,"Actual meals served today were 255 compared to 241 of the previous tapping, more pupils reported to school from midterm break","We had 11 failed taps, few parents forgot to top up their accounts on time",@SC Gathugu Comprehensive School
,Kiawairia Secondary School,2026-03-03,Rice and beans,40,52,52,0,0,2,2,0,0,0,0,,55,0,2,"3 Mar 2026, 13:25:32","3 Mar 2026, 13:40:37",,Food was appetizing and yummy,Line management was transitioning good assisted by TOD,"Number of failed taps was 2 being on the 1st day from midterm, parents didn't top up their accounts on time","Number of actual meals was 52 , being the 1st day from midterm,,the turnout was low",@Patrick Kariuki Kiawairia secondary school Tapper
,Gitombo Primary School,2026-03-03,White rice and beans,180,177,159,18,0,2,0,0,0,1,1,,180,0,2,"3 Mar 2026, 12:40:48","3 Mar 2026, 13:25:55",,Food was delicious learners enjoyed.,Queue was manageable by the help of teacher.,Today failed taps was 0 the number decrease from 5 yesterday parent did top up on time.,Actual meals served today was 177 an increase of 11 yesterday learners show up well today.,@Veronica Mwaura -S/C- Gitombo primary
,Kiawaiguru Primary School,2026-03-03,White Rice and Beans,220,212,189,23,3,2,0,0,0,2,2,,220,3,2,"3 Mar 2026, 12:25:00","3 Mar 2026, 13:15:00",,Lunch was delicious.,Queue was oderly by the help of the teacher on duty.,Failed taps reduced from yesterday’s 1 to today 0.I called parents during break time to remind them to top up.,Actual meals served decreased from yesterday’s 214 to today 212.Pupils from ECDE were absent due to various reasons like weather and sickness.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Thuita Primary School,2026-03-03,Rice and beans,200,195,161,34,0,2,7,0,1,2,2,,200,0,2,"3 Mar 2026, 12:30:07","3 Mar 2026, 13:10:17",,Food was tasty,Queue management was smooth,Number of failed taps increased from yesterday's 6 to 7 because some parents forgot to top up on time,Number of actual meals increased from yesterday's 185 to today's 195 because kids are still reporting back from midterm break,@SC Thuita Comprehensive school
,Miiri Primary,2026-03-03,White Rice and Beans,400,443,390,53,0,3,19,0,4,0,0,,440,0,3,"3 Mar 2026, 12:15:18","3 Mar 2026, 13:30:27",,The food was hot and delicious,The queue was well organized and managed by the prefects and teacher on duty.,"The number of failed taps dropped to 19 from 39,as parents hadn't topped up on time.",Actual meals served rose to 443 from 374 as parents had topped up on time and an increase in student turnout today being day two after opening.,@SC Daniel Ng'ang'a - Miiri Primary School
,Githima Primary,2026-03-03,White rice and beans,240,260,232,28,2,2,5,0,2,0,0,,265,4,2,"3 Mar 2026, 12:30:26","3 Mar 2026, 13:20:30",,The meal was sweet and delicious,"With the help of the deputy headteacher, queue management was smooth and orderly",We had 5 failed taps which is an increase from yesterday's 3 failed taps.Some parents didn't top up on time.,We had 260 actual meals served which is an increase from yesterday's 256 actual meals served.The turn up was higher today.,@Brenda kamawe Githima primary and junior secondary school
,Mathanja Priamry School,2026-03-03,Rice and beans,200,199,179,20,0,2,6,0,0,10,0,,205,0,2,"3 Mar 2026, 12:50:39","3 Mar 2026, 13:45:46",,Food was delicious,I managed the queue without any assistance,Today we had 6 failed taps an increase compared to yesterday 3. Parents didn't top-up their accounts on time.,Today we had 199 actual meals served an increase compared to yesterday 179. More kids reported today.,@mathanja primary school
,Gatina Primary School,2026-03-03,White rice and beans,430,462,394,68,0,3,8,1,3,0,0,,465,0,3,"3 Mar 2026, 12:26:07","3 Mar 2026, 13:30:15",,Kids have enjoyed the meal.,Line was smooth and orderly.,Failed taps were 8 a decrease compared to yesterday's number of 20. More accounts had sufficient funds.,"Actual meal served was 462 an increase compared to yesterday's number of 409,the increase was due to high turn up and more accounts had sufficient funds.",@Kang'ethe Dennis
,Catholic Archdiocese Of Nairobi Gataka Primary & Junior Secondary,2026-03-03,Rice and Beans,295,306,275,31,0,2,4,0,0,0,0,,310,0,2,"3 Mar 2026, 12:35:08","3 Mar 2026, 13:40:33",,The food was delicious,The teacher on duty helped with line management,"The number of failed taps dropped from 18 to 4, we reminded kids to request their parents to top up.","The number of actual meals rose from 287 to 306, parents made timely payments for their kids.",@Catholic archdiocese of Nairobi Gataka primary school and Junior secondary
,Giathieko Primary School,2026-03-03,White Rice and beans,185,181,166,15,0,2,5,0,0,2,1,,185,0,2,"3 Mar 2026, 13:10:13","3 Mar 2026, 13:25:20",,Food was awesome.,Line was smooth .,"From 3 failed taps to 5 , an increase of 2 as a result of parents not topping up on time..","From 130 to 181 , an increase as a result of Ecde learners reporting back to school.","@SC, Giathieko Comprehensive -Rose"
,Gathugu Secondary School,2026-03-03,Rice and beans,250,255,255,0,0,2,12,0,0,00,0,,238,00,2,"3 Mar 2026, 12:40:07","3 Mar 2026, 13:25:12",,Food was delicious,Queue management was good,Number of failed taps were 12,Number of successful taps were 255.parents forgot to top up on time.,@Tapper Gathugu secondary school
,Kigumo Secondary School,2026-03-03,Rice and beans,100,104,104,0,0,2,6,0,0,0,0,,110,0,2,"3 Mar 2026, 13:00:15","3 Mar 2026, 13:20:25",,The food was hot and sweet,Queue was smooth,Failed taps were 6 compared with the,Successful taps were 104,@daniel Kariuki
,Kindiga Primary & Junior Secondary School,2026-03-03,Rice and Beans,185,176,158,18,0,2,10,0,0,2,3,,180,00,2,"3 Mar 2026, 12:40:50","3 Mar 2026, 13:30:58",,The food was delicious,Queues were well managed,"Failed taps increased to 10 from 2,parents did not top up accounts.","Successful taps increased to 176 from 174,some students reported back today.",@James Mbugua SC Kindiga Primary
,Kigumo Primary,2026-03-03,White Rice and Beans,180,162,149,162,0,2,17,0,0,4,5,,170,0,2,"3 Mar 2026, 12:40:28","3 Mar 2026, 13:21:33",,Food was delicious,Line management was orderly assisted by the teacher on duty,We had 17 failed taps compared to yesterday where we had 12.This increase was led by parents not topping up their accounts.,We had 162 actual meals served compared to yesterday where we had 165.This decrease was led by few kids missing school.,@S C PCEA Kigumo Comprehensive School
,Kiambururu Comprehensive School,2026-03-03,White Rice and Beans,270,291,259,32,0,3,7,0,3,0,0,,295,0,3,"3 Mar 2026, 12:20:35","3 Mar 2026, 13:35:48",,The food was delicious.The kids enjoyed,Line management was smooth and fast,Failed taps decreased from 20 to 7.This is because most parents topped up on time,Actual meals served increased from 256 to 291.The students who hadn't reported by yesterday came today,@Kiambururu Comprehensive School
,Komothai Primary School,2026-03-03,White rice and beans,160,168,152,16,0,2,6,0,0,0,0,,180,0,2,"3 Mar 2026, 12:30:01","3 Mar 2026, 13:30:05",,Food was yummy,Kids were organized,"Failed taps increased from 2 to 6, some parents forgot to top up","Actual meals increased from 142 to 168, kids are reporting gradually",@SC Komothai Comprehensive
,Ngewa Primary School,2026-03-03,Rice and beans,290,262,235,27,0,2,20,0,2,7,8,,280,0,2,"3 Mar 2026, 12:02:13","3 Mar 2026, 13:30:15",,The food was delicious,Queue was transitioning well from class to class,We had 20 failed taps today which is an increase from 13 yesterday,We had 262 actual meals served today which is an increase from 261 yesterday,@Ngewa primary school.
,Njunu Primary School,2026-03-03,Rice and beans,250,260,233,27,0,2,2,0,1,0,0,,260,0,2,"3 Mar 2026, 12:40:20","3 Mar 2026, 13:20:26",,Food was delicious,Line transition was well maintained,We had 2 failed taps,We had an increase from 246 to 260,@Sc Elizabeth -Njunu primary school
,Kagema Secondary School,2026-03-03,Rice and Beans,210,203,203,0,0,2,11,0,0,5,2,,218,0,2,"3 Mar 2026, 13:00:19","3 Mar 2026, 13:25:30",,Food was delicious,Queue was manageable,Fail tap was a decrease  of 11 while previous was 19,Successful tap was a decrease of 203 while previous was 229,@Tapper Kagema secondary
,Kanjai Secondary School,2026-03-03,White Rice and beans,170,179,179,0,0,2,0,0,1,00,0,,190,00,2,"3 Mar 2026, 13:10:11","3 Mar 2026, 13:35:24",,The meal was delicious and satisfying.,Queue management was ordered by me and TOD.,"Actual meal served was 179, Students didn't report in school today.",We had 0 failed taps.,"@mercy, tapper, kanjai secondary"
,Nyaga Secondary School,2026-03-03,Rice and beans,320,352,352,0,0,3,14,0,1,0,0,,360,0,3,"3 Mar 2026, 12:40:47","3 Mar 2026, 13:15:54",,Food was hot and delicious,Line was manageable,"Had a decrease from 34 to 14,,20 students recharged their accounts","Had an Increase from 325 to 352,,27 more students turned up for lunch.",@Hellen Tapper P.C.E.A Nyaga Senior School
,PCEA Mitahato Secondary School,2026-03-03,White rice and beans,30,29,29,0,0,2,4,0,0,0,0,,35,0,2,"3 Mar 2026, 12:45:50","3 Mar 2026, 12:55:58",,Lunch was delicious,Students waited calmly to be served,There was an increase of one failed tap compared to the previous because parents forgot to top up,There was a decrease of 10 compared to the previous because some students didn't report back to school today,"@minne,Tapper Mitahato Secondary"
,Kanjai Primary,2026-03-03,White Rice and Beans,420,419,365,54,0,3,12,0,3,2,2,,420,0,3,"3 Mar 2026, 12:40:27","3 Mar 2026, 13:30:34",,"The food was hot, delicious and enough.",The queue was well managed.,"There was a decrease in number from 17 to 12 ,most accounts were topped up.","There was an increase in number from 390 to 419,most kids that were absent yesterday showed up today.",@Immaculate-SC Kanjai Primary
,Kagema Primary School,2026-03-03,Rice and Beans,690,678,678,0,0,3,19,1,1,13,4,,720,0,3,"3 Mar 2026, 12:40:07","3 Mar 2026, 13:45:30",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class,Failed taps were 19,Successful taps today were 678,@SL PCEA Kagema Comprehensive school
,GATHAITHI PRIMARY,2026-03-03,Rice and Beans,480,485,429,56,0,3,14,0,0,00,0,,485,00,3,"3 Mar 2026, 12:45:12","3 Mar 2026, 13:50:21",,Food was savoury,Queue was well managed with the help of one teacher,Failed taps increased from 12 to 14. Parents failed to top up,Actual meals served increased from 471 to 485. School Turnout was higher today.,@P.C.E.A Gathaithi primary and Junior secondary school Jane Wanjiru
,Gathiruini Primary School,2026-03-03,Rice and Beans,265,237,214,23,0,2,4,0,0,10,8,,240,0,2,"3 Mar 2026, 12:30:59","3 Mar 2026, 13:30:08",,Lunch was delicious,Line management was good with help of teacher on duty,Failed taps today were 4 an increase from 2 this is because parents didn't top up their accounts on time,Actual meals served today were 237 an increase from 234 this is because most students were present today,@Catherine Wanjiru
,Thuita Secondary School,2026-03-03,White rice and beans,35,35,35,0,0,2,2,0,0,0,0,,35,0,2,"3 Mar 2026, 13:10:40","3 Mar 2026, 13:20:58",,Food was delicious,Queue management was smooth,Last time number of failed taps were 3 while today there was 2 Soo there was a decrease in number,Because of the reopening of schools some of the students did not report back but as they continue the number will increase,@Thuita Secondary tapper
,PCEA Matuguta Primary & Junior Secondary School,2026-03-03,Rice and Beans,450,473,428,45,3,3,23,0,3,0,0,,475,3,3,"3 Mar 2026, 12:20:10","3 Mar 2026, 13:40:14",,Food was delicious,Queue was well managed,Failed taps were 23 an increase of 3 taps from yesterday's 20 failed taps.Respective parents had not topped up,Actual meals were 473 an increase of 48 taps from yesterday's 425 actual meals. Absent students reported.,@Matuguta primary
,Githiga Primary,2026-03-03,Whiterice  and beans,400,430,387,43,0,3,11,1,3,0,0,,445,0,3,"3 Mar 2026, 12:29:41","3 Mar 2026, 13:35:46",,Food  was sweet and delicious,Lines were  well managed  by tod..,Failed taps decreased  from 24 to 11.. parents  topped up their accounts.,Actual meals  increased  from  375 to 430. Turn out was good.,@SC - Githiga Comprehensive
