Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Kahunira Comprehensive School,2026-01-27,"White Rice, Western Ndengu & Bananas",750,740,676,64,0,4,20,0,0,0,0,0,740,0,4,"27 Jan 2026, 12:40:15","27 Jan 2026, 13:35:24",We are expecting the same turn out as today.,"Food was well prepared,hot , delicious and arrived on time.",Queue management was well conducted by teacher on duty to eliminate long wait time.,"Failed taps increased by 4, yesterday we had 16 failed taps while today we had 20,this means that some parents didn't top up their accounts.","740 actual meals served today,a decrease from 744 served yesterday, some students didn't turn up for tapping.",@Mwangi Mary Kahunira Comprehensive
,Githunguri Technical & Secondary School,2026-01-27,Rice and western,227,227,227,0,0,2,5,0,13,0,0,0,230,0,2,"27 Jan 2026, 13:25:42","27 Jan 2026, 13:55:53",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 5 which is a increase compared from 3 to 5 parents didn't top up,Actual meal served today was 227 which is an increase compared from 211 to 227 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Riara Primary School,2026-01-27,Rice and Western,200,192,178,14,0,2,7,1,0,2,1,0,200,0,2,"27 Jan 2026, 12:19:47","27 Jan 2026, 13:30:53",We expect turn out to increase tomorrow,Food was delicious and well cooked,Easy queue management,Failed taps have reduced from 9 to 7 parents are improving on topping up,Successful have reduced from 195 to 192  turn out reduced,@Jeniffer -(SC) Riara primary school
,St. Peters Ndumberi Secondary School,2026-01-27,Rice and western,490,478,468,10,0,4,16,3,13,0,0,0,500,0,4,"27 Jan 2026, 13:10:14","27 Jan 2026, 13:50:22",Expecting an increase in the turn out.,The food was very delicious.,There was an easy queue management.,Today's failed taps were 16 compared to yesterdays which was 12.This is because some parents didn't top up.,Today's successful taps were 468 compared to yesterdays which was 445.This was due to an increase in the turn out.,@St Peters Ndumberi secondary
,Ciiko Primary,2026-01-27,Rice and western,990,985,912,73,0,5,16,0,8,2,3,0,990,0,5,"27 Jan 2026, 12:00:48","27 Jan 2026, 13:35:01",We expected  failed taps will reduce thus projecting 990,Food was hot and delicious,Queue  was managed by teacher on duty,Failed taps increased from  12 to 16.,Successful taps increased from 898 to 912,@Ciiko Comprehensive school -SL- Samy Migwi
,Kibubuti Primary School,2026-01-27,Rice and Western,520,546,494,52,0,3,16,0,3,0,0,0,520,0,3,"27 Jan 2026, 12:30:33","27 Jan 2026, 14:10:36",Expect numbers to increase,Food was delicious,Line management was great,Failed taps increased from 10 to 16 due to accounts with low balance,Actual meals increased from 533 to 546 due to bananas,@Maureen mwaura SC kibubuti pry
,Kawaida Secondary School,2026-01-27,Rice and western,90,78,78,0,5,3,2,1,0,0.3,0.4,0,90,5,3,"27 Jan 2026, 13:20:02","27 Jan 2026, 13:40:06",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 5 to 2 parents topped up on time,Successful taps decreased from 83 to 78  some students were not present today,@Njeri kawaida secondary school
,Maciri Primary School,2026-01-27,"Rice,Western and Bananas",405,402,363,39,0,3,31,1,5,0,0,0,405,0,3,"27 Jan 2026, 12:10:41","27 Jan 2026, 14:00:20",We expect a similar turn out,Food was yummy,Queues were manageable,Failed taps increased most parents didn't top up today,"Successful taps increased to 363;good turn out,kids loved bananas",@Claudiah(SC)Maciri Comprehensive
,Kiairia Secondary School,2026-01-27,Rice and western,56,45,45,0,0,2,4,0,0,0,0,0,50,0,2,"27 Jan 2026, 13:13:45","27 Jan 2026, 13:30:02",I expect a turn up tomorrow,The food delicious and hot,Line management was smooth,Failed taps today increased from 3 to 4 parents didn't topped up their accounts,Successful taps today decreased from 56 to 45 some students were sent home,@Janet tapper kiairia secondary
,Riara Secondary School,2026-01-27,White rice Western,107,93,91,0,0,2,6,0,0,1,1,0,105,0,2,"27 Jan 2026, 12:45:00","27 Jan 2026, 13:30:00",We expect a good turnout,Food was delicious,Students enjoyed the meal,Successful taps decreased to 91 from 93 in yesterday,Failed taps increased to 6 from 3 in yesterday,@Tapper Riara Sec
,Cianda Secondary School,2026-01-27,White rice and western,145,137,137,0,0,3,4,0,0,0,0,10,145,0,3,"27 Jan 2026, 13:50:56","27 Jan 2026, 14:10:14",Expecting a higher turn out tomorrow,Food was hot and delicious,Que well managed,Failed taps decreased from 7 to 4,Successful taps decreased from 138 to 137,@Valentine -Tapper Cianda Secondary
,Gathugu Secondary School,2026-01-27,Rice and western,280,289,289,0,0,3,5,0,1,00,0,,290,00,,"27 Jan 2026, 12:40:44","27 Jan 2026, 13:10:53",,Food was hot and delicious,Queue management was orderly,Number of failed taps were 5,Number of successful taps increase from 276 to 289.Turn out was good,@Tapper Gathugu secondary school
,Githima Primary,2026-01-27,White rice and western,270,270,244,26,4,2,1,0,4,0,0,,275,5,,"27 Jan 2026, 12:30:58","27 Jan 2026, 13:30:03",,The food was delicious,I managed the queue with the help of the deputy headteacher,We had 1 failed tap which is a decrease from yesterday's 4 failed taps.Most parents topped up on time,We had 270 actual meals served which is an increase from yesterday's 263 actual meals.The turn up was high and parents topped up on time today.,@Brenda kamawe Githima primary and junior secondary school
,Mukua Secondary School,2026-01-27,White rice and western,85,80,79,1,0,2,4,0,0,1,3,,85,0,,"27 Jan 2026, 13:15:07","27 Jan 2026, 13:29:18",,Food was sweet,I managed the queue smoothly,Failed taps increased from 3 to 4.most parents forgot to top up on time,Successful taps increased from 78 to 80.most students tapped successfully,@Mukua secondary
,Kibichoi Primary School,2026-01-27,Rice and western,230,237,214,23,1,2,5,0,3,3,0,,240,1,,"27 Jan 2026, 13:00:49","27 Jan 2026, 13:30:07",,The food was delicious,I managed the queue well,"The number of failed taps increased from 4 to 5, few parents didn't top up their accounts on time","The number of successful taps increased from 205 to 214, as most parents topped up their accounts on time",@sc kibichoi primary school
,Gathangari Primary School,2026-01-27,White rice and western,415,416,383,33,0,3,8,0,0,10,0,,415,0,,"27 Jan 2026, 12:20:28","27 Jan 2026, 13:30:36",,Food was hot and delicious,The queue was smoothly managed by the T.O.D,Failed taps reduced from 11 to 8.some parents forgot to top up on time and have urged kids to remind them to top up,Successful taps increased from  408 to 416.Most parents topped up their accounts on time.,@PCEA GATHANGARI COMPREHENSIVE SCHOOL
,Thuita Secondary School,2026-01-27,White rice and western,45,40,40,0,0,2,1,0,0,0,0,,45,0,,"27 Jan 2026, 13:10:50","27 Jan 2026, 13:25:00",,Food was delicious,Queue management was smooth,Yesterday there were noo failed tap while today only one tap because the parent forgot to top up,Yesterday there were 40 taps while today there were 40 also meaning there was no increase or decrease,@Thuita Secondary tapper
,Mitahato Primary School,2026-01-27,White rice and Western,240,245,217,28,0,2,3,0,4,0,0,,245,0,,"27 Jan 2026, 12:15:28","27 Jan 2026, 13:20:34",,Food was delicious,Queue management was hassle-free,failed taps decreased from 10 to 3 only few parents forgot to top up.,Successful taps increased  from 228 to 245 because those who had insufficient balances  yesterday topped up.,@SC George-Mitahato Comprehensive
,Kiawaiguru Primary School,2026-01-27,Rice and western,225,227,209,18,2,2,3,1,0,0,0,,230,2,,"27 Jan 2026, 12:30:00","27 Jan 2026, 13:20:00",,Lunch was delicious.,Line was in orderly way.,Failed taps increased from yesterday’s 2 to today 3.Some parents didn’t top up despite reminding them.,Actual meals served increased from yesterday’s 221 to today 227.Most pupils reported to school today.,@ANN SC KIAWAIGURU PRIMARY SCHOOL
,Miguta Secondary School,2026-01-27,Rice and western,40,35,35,0,0,2,0,0,1,1,0,,40,0,,"27 Jan 2026, 13:10:01","27 Jan 2026, 13:40:13",,The food was delicious,The queue well managed,"There were no failed taps,the accounts of cards tapped were topped up on time","The number of successful taps remained 35, students didn't come for lunch since they didn't top up their accounts.","@Alex,Tapper Miguta Secondary"
,Kanyore Primary School,2026-01-27,RICE & WESTERN,620,465,447,18,4,3,12,1,0,35,45,,530,5,,"27 Jan 2026, 12:30:44","27 Jan 2026, 13:30:48",,Food was delicious,Line management was organized,Number of failed taps decreased from 22 to 12 as many accounts were topped up.,Number of successful taps decreased from 632 to 465. This can be attributed to decreased number of students in school as many were absent since they were sent home for fees yesterday.Some reported back but were sent home again for fees.,"@Haron Muiruri,SL Kanyore Primary"
,Giathieko Primary School,2026-01-27,Rice and Western,200,195,178,17,0,2,2,0,0,1,2,,200,0,,"27 Jan 2026, 12:40:22","27 Jan 2026, 13:20:28",,Lunch was good and delicious,Queue management was smooth transitioning well from class to class.,Failed taps increased from 3 to 4. Parents are forgetting to top up on time.,Successful taps reduced from 201 to 195 as some students were absent today.,@SL PCEA Kagema Comprehensive school
,Miiri Secondary School,2026-01-27,White rice and western,40,35,35,0,2,2,4,0,0,1,2,,45,2,,"27 Jan 2026, 13:10:18","27 Jan 2026, 13:30:24",,The food was hot and yummy,Queue management was neat and organized with assistance of TOD,"Failed taps increased from 2 to 4, the parents didn't top up on time","Successful taps increased from 34 to 35, the turnout was higher than yesterday","@Esther,Tapper; Miiri Secondary School"
,Gikang'a Kageche Secondary School,2026-01-27,Rice and Western,310,317,317,0,0,3,13,1,8,0,0,,320,0,,"27 Jan 2026, 13:10:39","27 Jan 2026, 13:50:45",,Food was delicious,Queue was well managed by TOD  and Deputy Principal,Today's failed taps increased from 6 to 13 . parents didn't top up on time,Today's successful taps increased from 303 to317.Turn out was high,@Pauline Gatimu
,Miguta Primary School,2026-01-27,Rice and Western,260,258,238,20,0,2,5,0,3,0,0,,260,0,,"27 Jan 2026, 12:50:05","27 Jan 2026, 13:30:13",,The food was delicious,The queue was manageable,"There were 5 failed taps, an increase of 3 from the previous tapping.  Parents did not top up on time.","There were 238 successful taps, an increase of 6 from the previous tapping.  More students showed up for feeding today.",@SC Pauline - Miguta Primary School
,Kambui Primary School,2026-01-27,White Rice and Western,280,272,212,58,0,2,5,0,1,0,0,,275,0,,"27 Jan 2026, 12:50:02","27 Jan 2026, 13:50:12",,The food was delicious,The line was well managed,We had 5 failed taps a lower number compared to yesterday's that were 8. Parents did top up their accounts,We had 212 successful taps a lower number compared to yesterday's that were 216. Some kids did not come for lunch.,@Kambui Primary and Junior School
,Ngewa Primary School,2026-01-27,Rice and western,305,298,269,29,0,2,12,0,0,2,2,,300,0,,"27 Jan 2026, 12:00:16","27 Jan 2026, 13:30:18",,The food was delicious,Queue was transitioning well from class to class,We had 12 failed taps today Which is an increase from 9 yesterday,We had 298 actual meals served today which is an increase from 292 yesterday,@Ngewa primary school.
,Ndireti Primary School,2026-01-27,RICE & WESTERN,195,196,172,24,0,2,6,1,0,0,0,,200,0,,"27 Jan 2026, 12:40:47","27 Jan 2026, 13:25:52",,"The food was delicious,",I managed the queue  well,We had 6 failed taps a decrease  compared to 9 of yesterday,We had 196 actual taps an increase  compared to 187 of yesterday turn out was higher.,@SC Sharon _Ndireti primary
,Ndireti Secondary School,2026-01-27,Rice and western,40,41,41,0,0,2,3,0,1,0,0,,40,0,,"27 Jan 2026, 12:30:09","27 Jan 2026, 12:55:12",,The food was delicious,The line was manageable,The number of failed taps increased with a difference of One this is because the students claim their parents forgot to top up,The number of successful taps increased with a difference of 2 thus the turnout is great,@Tracy Tapper Ndireti secondary school
,Kigumo Secondary School,2026-01-27,Rice and western,125,118,118,0,0,2,3,0,0,0,0,,120,0,,"27 Jan 2026, 12:50:54","27 Jan 2026, 13:15:04",,The food was sweet,Queue was manageable,Failed taps decreased from 5 to 3 parents paid,Successful taps decreased from 123 to 118 students we absent,@daniel Kariuki
