Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Gathanji Comprehensive School,2026-02-12,Rice and Western,340,339,314,25,0,3,8,0,2,0,0,0,340,0,3,"12 Feb 2026, 12:30:49","12 Feb 2026, 13:30:53",We have projected 340 expecting parents to make payments on time,The food was delicious and nutritious,Queue was well managed,Failed taps were 8 a decrease from 10 parents did top up on time,Successful taps were 314 an increase from 307 parents did top up on time,@SC Kepha Wangengi_Gathanji Comprehensive school
,Gatatha Comprehensive School,2026-02-12,White rice and western,160,162,138,24,0,2,7,3,0,0,0,0,160,0,2,"12 Feb 2026, 12:45:35","12 Feb 2026, 13:18:46",We might have a high turn out and additional payment,Food was hot and delicious,Queue was well managed by the help of the teacher,Failed taps have decreased 9 to 7 due to early payment,Actual meals served have increased from 159 to 162 due to additional payment,@Mourine mwangi-SC Gatatha primary
,Kawaida Comprehensive School,2026-02-12,White Rice and Western,1100,1120,1077,43,0,6,37,0,3,0,0,0,1110,0,6,"12 Feb 2026, 12:20:30","12 Feb 2026, 13:20:34",Expecting higher turnout tomorrow,Kids enjoyed Bananas,Well managed by the help of teachers on duty,Failed taps decreased from 38 to 37 due to early payment,Actual meals increased from 1095 to 1120 due to higher turnout,@JULIA-SL KAWAIDA COMPREHENSIVE
,PCEA Karia Comprehensive School,2026-02-12,White rice and western,495,488,437,51,7,3,3,1,0,1,2,0,480,7,3,"12 Feb 2026, 12:33:41","12 Feb 2026, 13:30:04",We expect a lower turn out tomorrow since 25  ECDE kids are going for music festival,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 13 to 3 due to early payments,Successful taps decreased from 441 to 437 due to a lower number of kids who show up for tapping,@Mary SC PCEA Karia comprehensive
,Cianda Secondary School,2026-02-12,White rice and western,140,133,132,1,0,3,13,0,2,2.1,2.4,0,145,0,3,"12 Feb 2026, 13:20:13","12 Feb 2026, 13:45:21",Expecting a higher turn out tomorrow,Food was hot and very,Queue well managed,Failed taps increased from 12 to 13,Successful taps decreased from 133 to 132,@Valentine -Tapper Cianda Secondary
,HGM Ting'ang'a Secondary School,2026-02-12,White Rice and Beans,95,98,95,3,0,2,2,0,0,0,0,0,95,0,2,"12 Feb 2026, 12:55:54","12 Feb 2026, 13:05:07",Projection was met,Food was hot and delicious,Excellent queue management,Failed taps decreased from 8 to 2 due to timely top-ups,Actual meals served increased from 93 to 98,@Tapper-Hgm Ting'ang'a Sec Sch
,Kibubuti Primary School,2026-02-12,Rice and Western,540,574,519,55,0,3,20,0,1,0,0,0,550,0,3,"12 Feb 2026, 12:30:17","12 Feb 2026, 14:10:22",We expect numbers to increase,Food was delicious,Line management was okay,Failed taps increased from 17 to 20 due to insufficient accounts,Actual meals increased from 550 to 574 we had a good turnout,@Maureen mwaura SC kibubuti pry
,Maciri Primary School,2026-02-12,Rice and Western,430,422,384,38,0,3,18,1,0,0,0,0,420,0,3,"12 Feb 2026, 12:10:23","12 Feb 2026, 13:55:25",We expect a similar turn out.,Food was hot and delicious,Queues were manageable,Failed taps increased to 16:accounts had insufficient funds,Successful taps decreased to 384:some kids didn't show up for lunch,@Claudiah(SC)Maciri Comprehensive
,St. Vincent Lioki Secondary School,2026-02-12,Rice ana western,185,188,188,0,0,3,10,0,2,00,0,0,160,0,3,"12 Feb 2026, 13:20:54","12 Feb 2026, 13:50:00",We envision a higher,The food was hot,Queue was well managed,Failed taps decreased by 1 parents topped up their account,successful taps increase by 5 parents topped up their account,@Ann Tapper St. Vincent secondary
,P.C.E.A Ngemwa Secondary School,2026-02-12,White rice and Western,210,217,217,0,0,3,14,1,0,0,0,0,210,0,3,"12 Feb 2026, 12:40:54","12 Feb 2026, 13:10:58",Students with insufficient balances will top up their accounts on time,Food was hot and delicious,Teacher on duty helped with line management,"number of failed taps increased from 6 to 14, students with insufficient balances reminded to top up their accounts on time","Number of successful taps increased from 203 to 217, students with insufficient balances topped up their accounts on time",@Nicholas Tapper PCEA Ngemwa Secondary
,Chief Wandie Primary School,2026-02-12,Rice and Western,345,355,317,38,0,1,9,1,0,0,0,0,320,0,1,"12 Feb 2026, 12:40:00","12 Feb 2026, 13:50:00",Projecting 320 as Friday’s turnout is usually quite low.,Food was hot and delicious,Line management was excellent,9 failed taps compared to yesterday’s 8 due to insufficient balances,355 actual meals served compared to yesterday’s 360 slight decrease today’s turnout was low,@Washeke-SC-Chief Wandie Pri
,Kawaida Secondary School,2026-02-12,Rice and western,100,90,90,0,5,3,3,0,0,0,0,0,85,5,3,"12 Feb 2026, 13:20:41","12 Feb 2026, 13:40:48",We expect a higher turneout bt some students will be attending games tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps decreased from 4to 3 parents topped up on time,Successful taps decreased from 93 to90 most students topped up late,@Njeri kawaida secondary school
,HGM Ting'ang'a Primary School,2026-02-12,White Rice and Western,550,544,538,6,0,5,42,2,4,0,0,0,550,0,5,"12 Feb 2026, 12:10:19","12 Feb 2026, 13:55:22",Expecting this number,Food was hot and delicious,Queue management was good,Failed taps increased from 32 to 42. A number of parents failed to top up.,Actual meals served increased from 527 to 544. Turn up was higher today.,@SL Ting'ang'a HGM Primary
,Kamondo Secondary School,2026-02-12,White rice and western,130,115,115,0,0,2,4,0,2,1,1,0,125,0,2,"12 Feb 2026, 13:30:07","12 Feb 2026, 13:50:12",Expecting a good turn  out,Food was tasty,Queue management was excellent,Equal number in failed  taps(4) some accounts  are yet to be topped,Decrease from 121 to 115 as some students  were absent and some chased due to indiscipline,"@Esther, Tapper kamondo secondary school"
,AK Magugu Comprehensive School,2026-02-12,White rice and western,425,406,367,39,0,3,14,0,0,4.7,5.7,0,365,0,3,"12 Feb 2026, 12:40:31","12 Feb 2026, 13:30:38","Being on a Friday,there is usually a low  turnout.Also 24 ECDE students will be going for music festivals and will not be feeding with us.",The food was delicious,The queue was orderly,The number of failed taps reduced from 16 to 14. Respective accounts had not been topped up,The number of successful taps reduced from 386 to 367. Some students were absent,@SC Margaret Maigua - Ak magugu comprehensive
,Gicoco Primary School,2026-02-12,Rice and western,380,391,341,50,0,3,18,0,1,0,0,0,350,0,3,"12 Feb 2026, 12:10:45","12 Feb 2026, 13:55:57",Kids skip lunch on Friday and also will have a heavy break snack of uji and bread,Food was delicious,Queue was manageable,Failed taps remained at 18 parents didn't remember to top up on time,Successful taps reduced from 361 to 341 turn up was lower as kids had a heavy break snack,@Anne (SC) Gicoco comprehensive
,St. Joseph Riabai Secondary School,2026-02-12,Rice and western,120,117,117,0,0,3,19,0,2,0,0,0,120,0,3,"12 Feb 2026, 12:30:40","12 Feb 2026, 13:00:45",We expect more students,The food was delicious,The students enjoyed the food,Failed taps decreased by 1 from 20 to 19 students had insufficient funds,Successful taps decreased from 119 to 117 some students had not topped up their accounts,@Kwamboka (T) St.?joseph riabai secondary
,Loreto Primary School,2026-02-12,White rice and western ndegu and bananas,430,430,386,44,0,3,14,1,3,0,0,0,430,0,3,"12 Feb 2026, 12:35:43","12 Feb 2026, 13:35:53",Due to ongoing exams the number will still be high.,Food was delicious,Queue was well managed,Increase in failed taps from 13 to 14  some parents topped up late,Decrease in actual taps from 436 to 430 some kids have a preference with western ndegu,@Fiona SC Loreto primary
,Kamondo Primary and Junior School,2026-02-12,White Rice and Western,345,346,309,37,0,3,6,0,0,00,0,0,325,0,3,"12 Feb 2026, 12:40:11","12 Feb 2026, 13:30:19",*24 ECDE kids* will be going for festivals Music at Gathaithi primary and the will feed with us,The food was well cooked,The queue was well managed by the ToD,06 failed taps a decrease from 11 as more parents had topped up kids account on time,309 Successful taps a rise from 306 as parents topped up on time,@SCwangengi -Kamondo primary school
,Ngemwa Primary and Junior School,2026-02-12,WHITE RICE AND WESTERN (Bananas),210,222,198,24,0,2,3,0,1,0,0,0,195,0,2,"12 Feb 2026, 12:35:06","12 Feb 2026, 13:20:10","The turnup is usually lower on Fridays. Also,20 ECDE kids will be out on music festivals at Gathaithi primary (and they will feed with us)",Food was delicious,Line management was successful,Failed taps increased from 2 to 3. Parents did not top up on time.,Meals served increased from 213 to 222 because we had bananas.,@SC Lucy - Ngemwa primary
,Ciiko Primary,2026-02-12,White rice and western,965,983,915,68,0,5,10,0,9,0,5,0,970,0,5,"12 Feb 2026, 12:30:26","12 Feb 2026, 13:30:31",We expected the turnout to slightly decrease tomorrow since it is Friday.,Food was hot and delicious,Queue was managed by teacher on duty.,Failed taps decreased from 18 to 10,Actual meals increased from 933 to 983,@Ciiko Comprehensive school -SL- Samy Migwi
,Kahunira Comprehensive School,2026-02-12,White Rice & Western Ndengu,745,735,670,65,0,4,12,0,0,00,0,0,740,0,4,"12 Feb 2026, 12:40:49","12 Feb 2026, 13:35:56","Being on Friday some students tends to be absent,hence  a lower number in our projection.","Food was well prepared,hot and delicious.",Queue management was well conducted by teacher on duty.,"Failed taps increased slightly from 11 to 12, respective parents didn't top up.","735 actual meals served today,a decrease from 749 served yesterday, turn out was low today.",@Mwangi Mary Kahunira Comprehensive
,Githunguri Technical & Secondary School,2026-02-12,Rice and western,232,229,229,0,0,2,4,0,24,2,3,0,216,0,2,"12 Feb 2026, 13:30:25","12 Feb 2026, 14:10:31",Tomorrow  14 students will going games   Githiga high school,Food was delicious and warm,The queue was well manageable by teacher on duty,Failed taps today was 4 which is a decrease compared from 5 to 4 parents top up,Actual meal served today was 229 which is a increase compared from 225 to 229 parents top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,Mukua Secondary School,2026-02-12,White rice and western,80,68,68,0,0,2,5,0,0,1,3,0,80,0,2,"12 Feb 2026, 13:15:00","12 Feb 2026, 14:20:06",Expecting all students will be at school,Food was good,I managed the queue,Failed taps increased from 3 to 5.most parents didn't top up on time,Successful taps decreased from 70 to  68.most students are absent without being sent home,@Mukua secondary
,Njenga Karume Comprehensive School,,,210,208,197,,0,3,17,0,0,0,0,,210,0,3,"12 Feb 2026, 12:40:43","12 Feb 2026, 13:20:47",Expecting a higher number tomorrow,No kids came back for second serving,Queue was well managed by techer on duty and I,Failed taps decreased from 19 to 17 as parents continue topping up,Successful taps increased from 192 to 197 as more parents continue topping up,@Eliud Nderu Sc Njenga karume comprehensive
,St. Joseph Gathanga Secondary School,,,55,51,51,,0,3,3,0,0,0,0,,55,0,3,"12 Feb 2026, 13:15:20","12 Feb 2026, 13:20:34",We expect the same numbers tomorrow.,Food was hot and delicious,The Queue was well managed by the TOD,The number increased from 2 to 3 because of insufficient funds,The number remained the same 51 because of the same school turnout.,@Oness Tapper St. Joseph high-school Gathanga
