Kitchen,School,Date,Menu,Projected_Kids,Actual_Meals_Served,Successful_Taps,F4E_Supported_Kids,Teachers,Staff_Meals,Failed_Taps,New_Registrations,New_Tags_Replaced,Rice_Remaining,B_W_G_Remaining,Missed_Food,Next_Day_Projection_Students,Next_Day_Projection_Teachers,Next_Day_Projection_Staff,Start_Taping,Stop_Taping,Projection_Comment,Comment_1,Comment_2,Comment_3,Comment_4,Reported_By
,Riara Primary School,2026-03-18,Rice and Western,205,228,203,25,0,2,9,0,2,0,0,0,230,0,2,"18 Mar 2026, 12:20:51","18 Mar 2026, 13:30:57","We expect a good turn out tomorrow,    10 students will be attending games at HGM  they will feed with us",Food was delicious and well cooked,Easy queue management,Flailed taps have remained 9 as yesterday's,Successful taps have increased from 199 to 203 turn out was good,@Jeniffer -(SC) Riara primary school
,P.C.E.A Ngemwa Secondary School,2026-03-18,White Rice and Western,200,202,202,0,0,3,5,0,2,0,0,0,200,0,3,"18 Mar 2026, 12:40:35","18 Mar 2026, 13:30:42",Students with insufficient balances will top up their accounts on time.,Food was hot and delicious,Teacher on duty helped with line management,"Number of failed taps decreased from 9 to 5, students with insufficient balances topped up their accounts","Number of successful taps remained at 202, students with insufficient balances reminded to top up their accounts",@Nicholas Tapper PCEA Ngemwa Secondary
,Kamondo Primary and Junior School,2026-03-18,White rice and western,300,320,284,36,0,3,2,0,0,00,0,28,315,0,3,"18 Mar 2026, 12:40:55","18 Mar 2026, 13:30:05",There were kids 10 who were out for games and we expect them to be present tomorrow hence the higher projection,The food was well cooked,The queue was well managed by the TOD,02 failed taps a decrease from 09 as more parents had topped up kids account on time,284  successful taps a rise from 278 as turn up was a bit high,@SCwangengi -Kamondo primary school
,Lioki Comprehensive School,2026-03-18,white rice and Western,155,152,135,17,0,2,8,0,1,00,0,0,155,0,2,"18 Mar 2026, 13:00:46","18 Mar 2026, 13:55:50",we expect a better turn out tomorrow,food was hot and delicious,queue was well organized with the help of the teacher on duty,failed taps increased by 1 as the parent did not top up the account,successful taps remained constant at 135 but the actual meals decreased by 2. This was as a result of kids who went for games at the subcounty levels 8 of them feed with us,@SC Phoebe - Lioki Primary school
,St. Joseph Riabai Secondary School,2026-03-18,Rice and western,140,141,141,0,0,3,5,0,0,0,0,0,145,0,3,"18 Mar 2026, 13:00:49","18 Mar 2026, 13:50:59",We expect more Students,The food was delicious,The line was well managed,Failed taps reduced from 8 to 5 some parents topped up their students accounts,Successful taps increased by 1 from 140 to 141,@Kwamboka (T) St.​joseph riabai secondary
,Kawaida Secondary School,2026-03-18,Rice and western,95,93,93,0,5,3,6,0,0,0,0,0,95,5,3,"18 Mar 2026, 13:20:34","18 Mar 2026, 13:40:39",We expect a higher turneout tomorrow,Food was delicious and tasty,Queue was well managed by the teacher on duty,Failed taps increased from 5to 6 parents topped up late,Successful taps decreased from 94 to 93 parents topped up late,@Njeri kawaida secondary school
,Gicoco Primary School,2026-03-18,Rice and western,380,426,377,49,0,3,19,0,0,0,0,0,390,0,3,"18 Mar 2026, 12:15:58","18 Mar 2026, 13:40:09",7 kids will go to Hgm for games and will feed with us,Food was delicious,Queue was manageable,Failed taps reduced from 30 to 19 most parents remembered to top up,Successful taps increased from 362 to 377 turn up was high as more parents topped up their accounts,@Anne (SC) Gicoco comprehensive
,HGM Ting'ang'a Secondary School,2026-03-18,Rice and western bean,93,99,99,0,1,2,9,0,3,,0,10,105,1,2,"18 Mar 2026, 13:20:58","18 Mar 2026, 13:40:06",Projection to b meet or increase after account top up,Activity was well conducted,Well managed by the teacher on duty,"Failed taps increased from 4 to 8 ,,,,, accounts have not been topped up","Successful taps increased from 91 to 99,,, increased account top up and some students who were sent home resumed school",@Linnet Tapper Ting'ang'a HGM Sec
,Benson Njau Primary School,2026-03-18,Rice and Western,440,459,413,46,0,3,15,1,1,0,0,0,400,0,3,"18 Mar 2026, 12:10:19","18 Mar 2026, 13:47:26",Turn out is expected to be low due to activities that will happen tomorrow. Grade 6 will have a cooking project which will affect the normal turn up. 20 Junior school students will be participating in games and they'll not be feeding with us.,The food was well-prepared and the kids enjoyed it.,The queues were neat and manageable leading to a smooth service.,Failed taps decreased from 24 to 15 thanks to timely top-ups by parents.,"Successful taps slightly increased from 412 to 413, turn up was impressive. The kids turned up well for the Western.",@Serah (SC) Benson Njau Primary
,PCEA Karia Comprehensive School,2026-03-18,White rice and Western,440,448,401,47,4,3,10,0,2,0,0,0,405,5,3,"18 Mar 2026, 12:27:38","18 Mar 2026, 13:20:48",We project a lower projection since 42 kids will be attending a school trip and they will not feed with us,Food was delicious,Queue was well managed by the teacher on duty,Failed taps decreased from 11 to 10 due to early payments,Successful taps increased from 397 to 401 due to higher turn out today,@Mary SC PCEA Karia comprehensive
,Githunguri Technical & Secondary School,2026-03-18,Rice and western,222,212,212,0,0,2,8,1,1,5,6,0,215,0,2,"18 Mar 2026, 13:30:21","18 Mar 2026, 14:05:29",We expect a rise of successful taps tomorrow,Food was delicious and warm,The queue was well manageable,Failed taps today was 8 which is an increase compared from 6 to 8 parents didn't top up,The actual meal served today was 212 which is a decrease compared from 215 to 212 parents didn't top up,"@Yvonne mugure, Githunguri Technical And Secondary School , Tapper"
,PCEA Githunguri Comprehensive School,2026-03-18,White rice and western,430,442,404,38,0,3,20,0,2,0,0,0,450,0,3,"18 Mar 2026, 12:40:00","18 Mar 2026, 13:30:56",We expect an increase in tomorrow's turn up,Food was good,Line was managed with the help of TOD,"Failed taps were 20 an increase from yesterday's 8,,,respective parents didn't top up on time","Successful taps were 404 an increase from yesterday's 364,,turn up increased",@SC- Githunguri Comprehensive
,AK Magugu Comprehensive School,2026-03-18,White rice and western,410,395,363,32,0,3,19,0,1,0,0,0,400,0,3,"18 Mar 2026, 12:25:36","18 Mar 2026, 13:25:47",We expect the same turnout tomorrow,The food was good,The queue was orderly,The number of failed taps increased from 8 to 19. Respective accounts had not been topped up,The number of successful taps reduced from 372 to 363. There was low turnout today,@SC Margaret Maigua - Ak magugu comprehensive
,Gathanji Comprehensive School,2026-03-18,Rice and Western,350,355,325,30,0,3,9,0,1,0,0,0,350,0,3,"18 Mar 2026, 12:40:49","18 Mar 2026, 13:37:57",We have projected 350 expecting a high turn out still.,The food was delicious and nutritious,The queue was well managed by teacher,Failed taps were 9 an increase from 2 parents didn't top up on time,Successful taps were 325 a slight decrease from 326 some students we out for games and didn't feed with us,@SC Kepha Wangengi_Gathanji Comprehensive school
,Kibubuti Primary School,2026-03-18,Rice and Western,530,542,491,51,0,3,16,1,2,0,0,0,540,0,3,"18 Mar 2026, 12:28:56","18 Mar 2026, 14:01:59",We expect the same turnout as today,Food was delicious,Queue was well managed by captain,Failed taps were the same as yesterday which was 16,Actual meals increased from 508 to 542 we had a good turnout,@Maureen mwaura SC kibubuti pry
,Mukua Secondary School,2026-03-18,White rice and beans,85,82,82,0,0,2,6,0,0,0,0,0,85,0,2,"18 Mar 2026, 13:00:42","18 Mar 2026, 13:53:48",Expecting accounts with insufficient balance will be paid on time,Food was hot and delicious,I managed the queue,Failed taps increased from 2 to 6 most parents didn't top up on time,Successful taps increased from 77 to 82.most students tapped successfully,@Mukua secondary
,Kiababu Primary School,2026-03-18,Rice and western,260,264,249,15,0,2,9,0,0,0,0,0,265,0,2,"18 Mar 2026, 12:40:25","18 Mar 2026, 13:30:34",Expecting More kids to,The food was delicious,Queue was neat with the help of the teacher on duty,Failed taps increased from 9 to 5 as some parents did not manage to pay on Time,Successful taps increased from 258 to 264 as some parents managed to pay on Time,@kiaibabu primary school
,Loreto Primary School,2026-03-18,White rice and western ndegu,420,407,363,44,0,3,18,0,3,4,5,0,410,0,3,"18 Mar 2026, 12:30:03","18 Mar 2026, 13:40:07",Hopefully more parents will top up early,Food was delicious,Queue was well managed,Decrease in failed taps from 27 to 18 most parents topped up,Increase in actual taps from 403 to 407 due parents topping up.,@Fiona SC Loreto primary
,Mungai Chengecha Primary School,2026-03-18,White Rice and Western,520,577,530,47,0,3,18,1,4,0,0,0,550,0,3,"18 Mar 2026, 12:20:15","18 Mar 2026, 13:45:22",Projection was met,Food was hot and delicious,Excellent queue management by the help of the TOD,Failed taps decreased from 35 to 18 due to timely topups,Actual meals served increased from 525 to 577 due to replacements and timely topups of the accounts,@Charlotte- SC Mungai Chengecha Primary
,Kawaida Comprehensive School,2026-03-18,White Rice and Western,1090,1073,1031,42,0,6,33,0,9,5.08,6.12,0,1080,0,6,"18 Mar 2026, 12:30:01","18 Mar 2026, 13:35:07",Expecting this number. Hoping kids without tags will replace them,Food was Hot and delicious,Well managed by the help of teachers on duty,Failed taps increased from 32 to 36 due to late payment,Actual meals decreased from 1124 to 1073 since we didn't not have manual deduction,@JULIA-SL KAWAIDA COMPREHENSIVE
,Kahunira Comprehensive School,2026-03-18,White Rice & Western Ndengu,730,734,676,58,0,4,17,0,2,00,0,0,740,0,4,"18 Mar 2026, 12:40:05","18 Mar 2026, 13:35:11",We are expecting the same turn out tomorrow.,Food was hot and delicious.,Queue management was well maintained by teacher on duty.,"Failed taps increased slightly from 16 to 17, respective parents didn't top up on time.","734 actual meals served today,a slight increase from 731 served yesterday, students who had gone for games yesterday were present today.",@Mwangi Mary Kahunira Comprehensive
,Ciiko Primary,2026-03-18,Rice and western,940,957,895,62,0,5,22,0,7,0,0,0,960,0,5,"18 Mar 2026, 12:30:06","18 Mar 2026, 13:50:16",We expect turnout as today,Food was hot and delicious,Queue was managed by teacher on duty,Failed tap decreased from 23 to 22,Actual meals served increased from 926 to 957.,@Ciiko Comprehensive school -SL- Samy Migwi
,Chief Wandie Primary School,2026-03-18,Rice and Western,360,392,349,43,0,1,14,1,3,0,0,0,370,0,1,"18 Mar 2026, 12:45:00","18 Mar 2026, 14:00:00",Projecting 370 because 20kids will be going out for games and they will not feeding with us,Food was hot and delicious,Line management was excellent,14 failed taps compared to yesterday’s 17 due to insufficient balances,392 actual meals were served slightly lower than yesterday’s 401  due to the absence of bananas on today’s menu.,@Washeke-SC-Chief Wandie Pri
,Kahunira Secondary School,2026-03-18,White Rice and western,125,147,147,0,0,2,3,0,0,0,0,0,160,0,2,"18 Mar 2026, 12:55:39","18 Mar 2026, 13:20:02",I have projected this 160 since students who were sent home for school fees are back to school,Food was hot and delicious,Line was well managed by TOD,"Failed taps increased from 2 to 3, parents didn't top up","Meal served today increased from 130 to 147, parents top up their account on time",@Tapper kahunira secondary
,Gatatha Comprehensive School,2026-03-18,White rice and western,155,159,139,20,0,2,8,0,2,0,0,0,150,0,2,"18 Mar 2026, 13:00:27","18 Mar 2026, 13:10:37",Expecting higher turn out,Food was hot and delicious,Well managed by the teacher on duty,Increased from 7 to 8 due to late payment,Actual meals decreased from 164 to 159 due to low turn out,@Rahab Wangui Chege
,Kamondo Secondary School,2026-03-18,White rice and western,130,125,125,0,0,2,4,0,0,1,1,0,65,0,2,"18 Mar 2026, 13:10:40","18 Mar 2026, 13:40:47",Projecting a projection of 65 students as form 4 students will not feed with us since they will be going to jkuat for their setbooks,Food was tasty,Queue management was excellent with the help of TOD,Increase from 3 to 4 as some accounts were not topped up,Equal number that is 125 as turn out was same as yesterday's,"@Esther, Tapper kamondo secondary school"
,St. Augustine Gatono Primary,,,180,180,162,,2,3,7,0,2,0,0,,185,2,3,"18 Mar 2026, 12:30:47","18 Mar 2026, 13:20:54",Expecting higher turn out tomorrow,Food was delicious,Queue was well managed,Failed taps remained 7,Successful taps decreased from 165 to 162 as parents topped up on time,@Anne Njoroge -SC St.​Augustine
,Njenga Karume Comprehensive School,,,200,194,178,,0,3,8,0,4,0,0,,200,0,3,"18 Mar 2026, 12:40:39","18 Mar 2026, 13:30:44","Some 10 kids will be serving with kiambaa kitchen at karuri primary as they are attending games,expecting a normal turn out for the rest of the kids",No kids came back for second serving,Queue was well managed by techer on duty and I,Failed taps increased from 6 to 8 as some parents hadn't topped up,Successful taps increased from 173 to 178 as numbers continue to rise,@Eliud Nderu Sc Njenga karume comprehensive
,St. Joseph Gathanga Secondary School,,,55,41,41,,0,3,0,0,0,0,0,,55,0,3,"18 Mar 2026, 13:10:46","18 Mar 2026, 13:20:55",We expect a high turnout tomorrow,Food was hot and delicious,The Queue was well managed by the TOD,No failed taps today,The number increased from 35 to 41 because of high turnout,@Oness Tapper St. Joseph high-school Gathanga
